주문날짜,상품명,수량,금액,평점,spend,clicks,stock_received,damaged_stock
2023-08-06,Curd,1,481.63,2.0,8963.58,884.0,0.0,0.0
2023-08-06,Detergent,5,1173.45,3.0,14992.52,2328.0,3.0,2.0
2023-08-06,Diapers,3,2482.32,5.0,3121.67,802.0,1.0,0.0
2023-08-06,Dish Soap,5,2847.5,4.333333333333333,30948.61,5062.0,1.0,4.0
2023-08-06,Dog Food,1,81.35,4.0,13416.43,1516.0,0.0,0.0
2023-08-06,Eggs,3,2038.35,3.5,13502.16,2709.0,0.0,0.0
2023-08-06,Ice Cream,2,1232.9,1.0,6959.46,1207.0,0.0,2.0
2023-08-06,Iced Tea,2,1824.58,3.0,6108.0,1554.0,0.0,0.0
2023-08-06,Lemonade,1,332.84,1.0,6050.78,1174.0,0.0,2.0
2023-08-06,Lotion,5,1598.5,3.5,16269.48,3563.0,0.0,2.0
2023-08-06,Mango Drink,3,2149.1400000000003,3.5,10669.88,1080.0,3.0,2.0
2023-08-06,Nuts,2,535.22,4.0,2616.86,933.0,0.0,0.0
2023-08-06,Pain Reliever,5,4113.15,3.5,19926.4,2233.0,0.0,0.0
2023-08-06,Potatoes,1,888.16,3.0,6108.0,1554.0,0.0,0.0
2023-08-06,Pulses,2,1557.8,4.0,7892.58,693.0,3.0,2.0
2023-08-06,Shampoo,3,1101.24,4.0,8963.58,884.0,0.0,0.0
2023-08-06,Soap,6,3901.2,2.5,6050.78,1174.0,0.0,0.0
2023-08-06,Toilet Cleaner,5,3539.11,4.0,28205.17,3256.0,1.0,0.0
2023-08-06,Toothpaste,5,3979.4,4.0,16341.18,2636.0,3.0,0.0
2023-08-06,Vitamins,6,3378.3900000000003,4.0,5313.0199999999995,1075.0,3.0,0.0
2023-08-06,Wheat Flour,2,194.08,4.0,3512.06,1155.0,1.0,0.0
2023-08-13,Baby Food,8,5334.12,3.0,12927.57,2886.0,3.0,0.0
2023-08-13,Baby Wipes,2,1726.36,2.0,22924.29,2809.0,0.0,0.0
2023-08-13,Biscuits,1,831.43,5.0,10212.24,1586.0,0.0,0.0
2023-08-13,Bread,5,3574.25,3.0,5071.51,1150.0,0.0,0.0
2023-08-13,Carrots,4,2727.19,3.0,24808.84,4292.0,4.0,4.0
2023-08-13,Cat Food,4,2778.72,3.5,10190.880000000001,2388.0,0.0,2.0
2023-08-13,Cheese,2,621.74,5.0,0.0,0.0,0.0,2.0
2023-08-13,Chips,2,796.8199999999999,4.0,4470.92,1187.0,0.0,0.0
2023-08-13,Chocolates,5,1347.48,1.5,22181.77,3008.0,0.0,2.0
2023-08-13,Cough Syrup,3,2592.9,5.0,22924.29,2809.0,0.0,0.0
2023-08-13,Curd,1,493.19,5.0,4470.92,1187.0,0.0,0.0
2023-08-13,Dish Soap,5,2149.19,2.5,24312.12,5445.0,0.0,4.0
2023-08-13,Dog Food,3,1663.8000000000002,4.0,17709.93,3123.0,0.0,2.0
2023-08-13,Frozen Biryani,9,4427.55,4.5,28373.85,5910.0,8.0,0.0
2023-08-13,Frozen Pizza,3,1446.18,4.0,1848.09,516.0,0.0,2.0
2023-08-13,Frozen Vegetables,3,139.86,3.0,9997.34,3154.0,0.0,0.0
2023-08-13,Lotion,7,4947.9,3.5,45002.1,7976.0,0.0,2.0
2023-08-13,Mangoes,3,2840.58,3.0,4303.18,721.0,0.0,2.0
2023-08-13,Nuts,6,3398.64,2.0,14176.61,2900.0,4.0,0.0
2023-08-13,Onions,1,354.52,3.0,4573.44,485.0,3.0,0.0
2023-08-13,Orange Juice,3,390.03,1.0,9736.08,1126.0,0.0,2.0
2023-08-13,Pain Reliever,9,3853.3199999999997,3.25,24604.5,4773.0,11.0,2.0
2023-08-13,Pet Treats,10,4396.03,3.2,38477.93,6994.0,0.0,4.0
2023-08-13,Popcorn,6,1981.07,4.0,9328.53,1625.0,10.0,2.0
2023-08-13,Potatoes,2,1562.16,3.0,4573.44,485.0,0.0,0.0
2023-08-13,Pulses,3,851.71,4.333333333333333,14570.35,2857.0,0.0,2.0
2023-08-13,Soap,3,545.26,4.5,19896.33,2797.0,3.0,2.0
2023-08-13,Sugar,2,889.83,3.5,14468.26,4341.0,3.0,2.0
2023-08-13,Toilet Cleaner,1,277.76,4.0,3932.22,935.0,0.0,2.0
2023-08-13,Toothpaste,4,2210.3100000000004,3.0,10748.37,2004.0,0.0,0.0
2023-08-13,Wheat Flour,1,347.91,5.0,5676.860000000001,854.0,0.0,0.0
2023-08-20,Baby Food,1,236.51,3.0,4317.71,141.0,0.0,0.0
2023-08-20,Baby Wipes,3,1280.16,4.0,3559.0,147.0,3.0,0.0
2023-08-20,Bananas,1,728.73,4.0,0.0,0.0,0.0,0.0
2023-08-20,Biscuits,8,3464.79,4.0,22144.96,5425.0,5.0,2.0
2023-08-20,Butter,3,2877.03,3.0,4317.71,141.0,0.0,0.0
2023-08-20,Carrots,2,1265.65,3.5,15087.68,2886.0,4.0,2.0
2023-08-20,Cat Food,9,7139.79,3.6666666666666665,15495.66,3365.0,0.0,4.0
2023-08-20,Cereal,4,1423.11,2.0,17030.239999999998,3848.0,4.0,0.0
2023-08-20,Cheese,3,958.02,3.0,6408.139999999999,841.0,3.0,0.0
2023-08-20,Chips,4,1315.29,3.3333333333333335,27842.48,3825.0,7.0,0.0
2023-08-20,Chocolates,1,746.03,4.0,4317.71,141.0,0.0,0.0
2023-08-20,Detergent,3,489.09,3.0,4103.389999999999,1736.0,0.0,2.0
2023-08-20,Diapers,1,827.44,4.0,4266.61,1474.0,0.0,0.0
2023-08-20,Dish Soap,10,5193.7,3.0,21978.35,5593.0,0.0,0.0
2023-08-20,Dog Food,1,831.1,3.0,11613.15,2822.0,0.0,0.0
2023-08-20,Eggs,5,1936.17,4.5,7359.700000000001,1606.0,1.0,2.0
2023-08-20,Frozen Biryani,3,66.12,4.0,6408.139999999999,841.0,0.0,0.0
2023-08-20,Frozen Pizza,5,1885.81,4.0,20231.510000000002,3543.0,0.0,0.0
2023-08-20,Frozen Vegetables,1,979.99,3.0,0.0,0.0,0.0,0.0
2023-08-20,Iced Tea,8,4226.65,4.333333333333333,17514.97,5000.0,0.0,0.0
2023-08-20,Lemonade,1,332.84,1.0,2680.23,724.0,4.0,0.0
2023-08-20,Lotion,8,999.3000000000001,2.6666666666666665,9967.14,988.0,10.0,0.0
2023-08-20,Mango Drink,9,4835.55,3.3333333333333335,14458.28,2715.0,7.0,6.0
2023-08-20,Onions,9,6850.21,2.5,33067.97,6140.0,7.0,4.0
2023-08-20,Orange Juice,4,2631.96,3.0,18885.67,1294.0,0.0,0.0
2023-08-20,Pain Reliever,6,3745.53,3.3333333333333335,7118.0,294.0,4.0,2.0
2023-08-20,Pet Treats,3,2386.32,4.0,12243.14,2282.0,3.0,0.0
2023-08-20,Popcorn,2,305.1,3.0,6408.139999999999,841.0,0.0,0.0
2023-08-20,Potatoes,1,13.25,1.0,14567.96,1153.0,0.0,2.0
2023-08-20,Pulses,6,1188.9,3.0,5850.16,1211.0,0.0,0.0
2023-08-20,Soap,2,896.32,4.0,6516.280000000001,1230.0,4.0,2.0
2023-08-20,Spinach,3,1892.52,4.0,8062.76,1520.0,0.0,2.0
2023-08-20,Toilet Cleaner,10,2833.48,3.4,38771.130000000005,8372.0,1.0,8.0
2023-08-20,Toothpaste,3,129.14999999999998,2.0,4679.47,882.0,0.0,0.0
2023-08-20,Vitamins,5,3591.6,2.0,8370.53,1575.0,4.0,0.0
2023-08-20,Wheat Flour,3,1043.73,4.0,1538.52,574.0,0.0,2.0
2023-08-27,Baby Food,2,473.02,2.0,4514.719999999999,825.0,4.0,2.0
2023-08-27,Bananas,1,728.73,4.0,0.0,0.0,0.0,0.0
2023-08-27,Biscuits,2,1652.42,5.0,15955.720000000001,3287.0,0.0,0.0
2023-08-27,Bread,2,1902.86,1.0,10946.08,2151.0,0.0,0.0
2023-08-27,Butter,7,4466.76,3.6666666666666665,28148.93,4308.0,3.0,0.0
2023-08-27,Carrots,2,1265.65,2.0,0.0,0.0,0.0,0.0
2023-08-27,Cat Food,3,948.06,1.0,5446.01,1032.0,0.0,2.0
2023-08-27,Cereal,2,845.74,4.0,10827.86,2797.0,0.0,0.0
2023-08-27,Cheese,7,887.41,2.3333333333333335,11750.66,2756.0,3.0,2.0
2023-08-27,Cola,7,5478.76,4.0,29167.449999999997,7510.0,1.0,2.0
2023-08-27,Cough Syrup,4,1495.1799999999998,2.0,18560.09,3649.0,3.0,0.0
2023-08-27,Curd,5,3694.58,2.5,17132.510000000002,4521.0,4.0,2.0
2023-08-27,Detergent,1,972.69,1.0,7988.96,947.0,4.0,0.0
2023-08-27,Dish Soap,3,1193.04,3.5,11890.939999999999,2213.0,7.0,2.0
2023-08-27,Dog Food,3,244.05,4.0,4514.719999999999,825.0,0.0,2.0
2023-08-27,Eggs,3,1389.67,3.5,11256.35,2233.0,0.0,0.0
2023-08-27,Frozen Biryani,5,3046.28,4.5,10418.76,1994.0,3.0,4.0
2023-08-27,Frozen Pizza,1,482.06,1.0,7988.96,947.0,0.0,2.0
2023-08-27,Frozen Vegetables,5,1115.22,1.5,11512.529999999999,3960.0,0.0,2.0
2023-08-27,Ice Cream,2,1946.88,4.0,7988.96,947.0,0.0,0.0
2023-08-27,Iced Tea,2,24.64,3.0,4938.76,1078.0,1.0,0.0
2023-08-27,Lotion,3,118.95,3.0,5446.01,1032.0,0.0,0.0
2023-08-27,Mango Drink,3,2575.71,3.0,13493.11,1458.0,0.0,0.0
2023-08-27,Mangoes,3,2776.95,4.0,6381.58,2643.0,0.0,0.0
2023-08-27,Milk,2,1197.66,4.0,12428.03,2743.0,0.0,2.0
2023-08-27,Nuts,3,2929.65,4.0,6666.86,1903.0,0.0,0.0
2023-08-27,Onions,6,5687.700000000001,3.5,14910.1,2961.0,0.0,0.0
2023-08-27,Orange Juice,2,1762.84,3.0,5446.01,1032.0,4.0,2.0
2023-08-27,Pain Reliever,2,1264.86,4.0,2381.57,368.0,0.0,0.0
2023-08-27,Pet Treats,8,4521.17,1.3333333333333333,11738.550000000001,2702.0,3.0,0.0
2023-08-27,Potatoes,7,2617.23,3.75,26448.35,5188.0,10.0,0.0
2023-08-27,Pulses,1,415.75,4.0,0.0,0.0,0.0,0.0
2023-08-27,Rice,2,834.78,2.0,0.0,0.0,0.0,0.0
2023-08-27,Salt,7,3146.5699999999997,4.0,32911.56,8464.0,1.0,2.0
2023-08-27,Shampoo,6,2267.79,3.3333333333333335,28037.300000000003,8237.0,0.0,4.0
2023-08-27,Soap,5,4686.35,2.0,18624.06,2775.0,0.0,0.0
2023-08-27,Toilet Cleaner,6,3242.92,2.6666666666666665,18018.02,3883.0,0.0,0.0
2023-08-27,Tomatoes,2,327.1,1.0,6304.65,1724.0,0.0,0.0
2023-08-27,Vitamins,5,3182.7,3.0,6064.76,1452.0,0.0,2.0
2023-08-27,Wheat Flour,6,2750.55,1.5,24011.08,4905.0,0.0,0.0
2023-09-03,Bananas,4,2718.76,2.0,19585.23,2674.0,4.0,0.0
2023-09-03,Butter,4,2615.6099999999997,4.0,14764.769999999999,3028.0,0.0,2.0
2023-09-03,Carrots,3,2610.87,4.0,14742.23,2278.0,1.0,0.0
2023-09-03,Cat Food,1,316.02,5.0,6778.379999999999,1459.0,3.0,0.0
2023-09-03,Cheese,4,1796.38,2.0,12599.89,2586.0,0.0,0.0
2023-09-03,Cola,2,1766.88,3.0,13902.400000000001,2533.0,4.0,0.0
2023-09-03,Cough Syrup,3,1819.1599999999999,2.0,7817.11,1119.0,4.0,0.0
2023-09-03,Detergent,2,1945.38,4.0,4334.2,900.0,4.0,0.0
2023-09-03,Dog Food,5,3377.3,2.5,10139.65,2081.0,0.0,0.0
2023-09-03,Frozen Biryani,5,1648.95,4.5,6424.2699999999995,645.0,3.0,0.0
2023-09-03,Frozen Pizza,10,2064.2,3.2,59381.14,8553.0,1.0,0.0
2023-09-03,Frozen Vegetables,2,681.32,3.0,11830.96,1360.0,0.0,0.0
2023-09-03,Iced Tea,6,5473.74,3.5,16930.589999999997,3824.0,0.0,0.0
2023-09-03,Lotion,5,1326.61,3.6666666666666665,25410.899999999998,4185.0,3.0,0.0
2023-09-03,Mango Drink,3,953.46,4.0,14835.38,1885.0,0.0,0.0
2023-09-03,Onions,4,2342.44,3.5,9024.949999999999,2367.0,1.0,0.0
2023-09-03,Orange Juice,5,3086.4399999999996,3.0,29670.76,3770.0,0.0,0.0
2023-09-03,Potatoes,4,1531.1,2.5,9387.56,1336.0,0.0,0.0
2023-09-03,Pulses,2,1103.76,4.0,11830.96,1360.0,1.0,2.0
2023-09-03,Rice,3,214.8,5.0,14835.38,1885.0,4.0,0.0
2023-09-03,Salt,2,75.6,4.0,7905.639999999999,1457.0,0.0,0.0
2023-09-03,Shampoo,3,1270.68,2.0,13902.400000000001,2533.0,0.0,0.0
2023-09-03,Soap,1,949.73,2.0,4334.2,900.0,0.0,0.0
2023-09-03,Spinach,2,1261.68,5.0,9024.949999999999,2367.0,3.0,0.0
2023-09-03,Sugar,1,340.36,5.0,3574.94,219.0,4.0,0.0
2023-09-03,Toilet Cleaner,3,1728.66,4.0,7905.639999999999,1457.0,0.0,0.0
2023-09-03,Toothpaste,5,1610.75,2.0,9425.470000000001,1260.0,0.0,0.0
2023-09-10,Baby Wipes,13,6715.77,2.2857142857142856,56747.11,11376.0,10.0,2.0
2023-09-10,Bananas,2,1457.46,4.0,3266.85,349.0,0.0,2.0
2023-09-10,Biscuits,6,2695.6,5.0,38911.92,4797.0,0.0,2.0
2023-09-10,Butter,4,3367.7,3.5,13350.380000000001,4454.0,1.0,0.0
2023-09-10,Carrots,4,2360.7400000000002,3.0,32977.520000000004,2328.0,4.0,0.0
2023-09-10,Cat Food,3,2014.65,1.0,0.0,0.0,0.0,0.0
2023-09-10,Cereal,1,154.5,3.0,10761.29,2166.0,4.0,2.0
2023-09-10,Cheese,5,2115.7200000000003,3.0,23349.08,2964.0,0.0,0.0
2023-09-10,Chocolates,5,3730.15,4.0,13017.89,2915.0,4.0,2.0
2023-09-10,Cola,3,2454.88,4.5,14524.769999999999,2774.0,4.0,2.0
2023-09-10,Cough Syrup,7,2459.41,3.6666666666666665,18646.24,5102.0,7.0,0.0
2023-09-10,Curd,2,974.8199999999999,3.5,12478.380000000001,2048.0,0.0,0.0
2023-09-10,Diapers,3,2482.32,5.0,3674.11,272.0,0.0,0.0
2023-09-10,Dish Soap,4,1546.2199999999998,4.0,27420.06,2487.0,3.0,0.0
2023-09-10,Dog Food,3,2026.38,4.0,9171.0,1393.0,0.0,2.0
2023-09-10,Eggs,9,4523.5,2.6,30988.49,5200.0,11.0,4.0
2023-09-10,Frozen Biryani,6,3297.09,3.5,4759.49,474.0,5.0,2.0
2023-09-10,Frozen Pizza,2,964.12,4.0,3674.11,272.0,0.0,0.0
2023-09-10,Ice Cream,1,616.45,3.0,4759.49,474.0,0.0,2.0
2023-09-10,Instant Noodles,5,3259.6499999999996,2.5,16031.32,3193.0,3.0,0.0
2023-09-10,Lotion,13,4752.47,3.2857142857142856,40267.72,9513.0,9.0,2.0
2023-09-10,Mango Drink,2,749.8199999999999,4.0,17128.489999999998,3094.0,0.0,0.0
2023-09-10,Mangoes,3,2776.95,4.0,8663.67,2220.0,0.0,0.0
2023-09-10,Milk,2,1197.66,5.0,13130.14,2796.0,0.0,0.0
2023-09-10,Nuts,1,267.61,4.0,10761.29,2166.0,0.0,0.0
2023-09-10,Onions,5,2539.31,3.0,15961.13,1439.0,4.0,0.0
2023-09-10,Orange Juice,1,657.8,2.0,3307.38,655.0,3.0,0.0
2023-09-10,Pain Reliever,8,5223.719999999999,4.0,17878.06,5146.0,4.0,4.0
2023-09-10,Pet Treats,1,597.91,5.0,0.0,0.0,0.0,2.0
2023-09-10,Popcorn,5,1413.79,3.3333333333333335,21435.25,3926.0,0.0,0.0
2023-09-10,Rice,10,1596.85,2.75,32148.97,4189.0,7.0,2.0
2023-09-10,Shampoo,3,1270.68,3.5,13017.89,2915.0,4.0,0.0
2023-09-10,Spinach,5,3154.2,2.5,23891.43,4962.0,4.0,0.0
2023-09-10,Toothpaste,6,2899.23,4.0,14530.89,3328.0,0.0,0.0
2023-09-10,Vitamins,8,5738.12,4.333333333333333,15506.970000000001,4104.0,0.0,0.0
2023-09-10,Wheat Flour,5,2181.61,3.0,14971.87,2692.0,4.0,0.0
2023-09-17,Baby Food,6,3470.46,3.5,7606.679999999999,2288.0,0.0,0.0
2023-09-17,Baby Wipes,3,614.01,2.0,14573.019999999999,2492.0,3.0,0.0
2023-09-17,Biscuits,5,3722.66,4.5,17169.22,1346.0,0.0,0.0
2023-09-17,Bread,6,4040.2200000000003,3.0,8391.57,1393.0,0.0,0.0
2023-09-17,Butter,1,702.54,5.0,10361.49,2697.0,0.0,2.0
2023-09-17,Carrots,3,1064.73,4.0,9169.279999999999,965.0,0.0,0.0
2023-09-17,Cheese,1,578.85,1.0,2561.97,817.0,0.0,0.0
2023-09-17,Chocolates,2,454.44,2.0,4902.4,117.0,0.0,0.0
2023-09-17,Cola,2,358.16,3.0,2848.9,834.0,0.0,0.0
2023-09-17,Cough Syrup,6,3619.2000000000003,3.6666666666666665,2561.97,817.0,6.0,0.0
2023-09-17,Detergent,5,519.19,3.6666666666666665,26563.159999999996,5531.0,4.0,4.0
2023-09-17,Dish Soap,5,1600.28,2.5,11439.4,1770.0,0.0,2.0
2023-09-17,Dog Food,6,4519.68,2.5,13388.32,2838.0,3.0,0.0
2023-09-17,Eggs,6,4407.99,3.0,5875.73,975.0,4.0,2.0
2023-09-17,Frozen Biryani,6,1019.52,3.5,12092.3,1141.0,0.0,0.0
2023-09-17,Frozen Pizza,6,2004.42,4.5,8637.95,1697.0,0.0,0.0
2023-09-17,Frozen Vegetables,2,1959.98,3.0,0.0,0.0,3.0,0.0
2023-09-17,Ice Cream,2,1232.9,4.0,9169.279999999999,965.0,0.0,0.0
2023-09-17,Lotion,3,888.45,2.3333333333333335,16884.87,3297.0,1.0,2.0
2023-09-17,Mangoes,3,2776.95,1.0,4085.22,390.0,0.0,2.0
2023-09-17,Onions,5,4700.15,4.0,13370.859999999999,3234.0,3.0,2.0
2023-09-17,Pain Reliever,2,1061.7,2.0,4073.6400000000003,902.0,0.0,2.0
2023-09-17,Pet Treats,3,899.35,3.5,25029.74,3171.0,3.0,2.0
2023-09-17,Pulses,2,1103.76,3.0,7860.5199999999995,1825.0,3.0,2.0
2023-09-17,Spinach,1,630.84,3.0,4085.22,390.0,0.0,2.0
2023-09-17,Sugar,5,2329.13,4.0,7887.72,1054.0,0.0,0.0
2023-09-17,Toilet Cleaner,2,1713.78,3.0,8415.58,865.0,0.0,2.0
2023-09-17,Tomatoes,3,490.65,4.0,4085.22,390.0,3.0,2.0
2023-09-17,Toothpaste,2,1755.96,3.5,19200.55,3509.0,0.0,0.0
2023-09-17,Vitamins,3,2509.73,1.0,8433.619999999999,2724.0,0.0,2.0
2023-09-17,Wheat Flour,7,3991.04,2.3333333333333335,18795.11,5421.0,3.0,4.0
2023-09-24,Baby Food,1,931.61,3.0,6193.06,640.0,3.0,0.0
2023-09-24,Baby Wipes,1,426.72,3.0,7338.36,714.0,0.0,0.0
2023-09-24,Biscuits,3,2070.24,1.0,1882.93,350.0,0.0,0.0
2023-09-24,Carrots,1,631.7,4.0,14359.49,2567.0,0.0,0.0
2023-09-24,Cereal,4,1154.74,3.0,3487.57,636.0,0.0,2.0
2023-09-24,Cheese,8,4020.83,3.0,11184.92,2332.0,1.0,4.0
2023-09-24,Cola,5,3692.3,4.5,11930.66,2387.0,7.0,0.0
2023-09-24,Cough Syrup,3,652.2,5.0,7853.41,806.0,0.0,2.0
2023-09-24,Detergent,10,5290.790000000001,4.0,15643.519999999999,3386.0,3.0,2.0
2023-09-24,Dish Soap,1,508.0,5.0,6549.879999999999,1561.0,0.0,0.0
2023-09-24,Dog Food,4,2107.73,1.5,12089.24,1592.0,3.0,2.0
2023-09-24,Eggs,7,4265.93,3.3333333333333335,42583.57,6422.0,6.0,0.0
2023-09-24,Frozen Biryani,3,1560.52,3.5,5889.389999999999,265.0,4.0,0.0
2023-09-24,Frozen Pizza,1,307.23,5.0,3208.2799999999997,1628.0,0.0,2.0
2023-09-24,Ice Cream,2,281.6,3.0,7338.36,714.0,0.0,0.0
2023-09-24,Iced Tea,1,12.32,3.0,8601.67,956.0,0.0,2.0
2023-09-24,Lemonade,3,998.52,5.0,6549.879999999999,1561.0,0.0,0.0
2023-09-24,Lotion,6,2753.16,3.0,18480.83,3201.0,0.0,2.0
2023-09-24,Mango Drink,3,1074.56,3.0,19520.0,2818.0,0.0,2.0
2023-09-24,Mangoes,3,2840.58,3.0,4277.79,1227.0,0.0,2.0
2023-09-24,Nuts,3,1669.0500000000002,2.0,6193.06,640.0,4.0,0.0
2023-09-24,Onions,1,947.95,3.0,3487.57,636.0,4.0,0.0
2023-09-24,Pain Reliever,3,1847.73,4.5,18136.84,1612.0,3.0,0.0
2023-09-24,Pet Treats,4,2961.83,2.0,16455.08,1762.0,7.0,0.0
2023-09-24,Pulses,4,1007.92,2.5,7338.36,714.0,3.0,0.0
2023-09-24,Rice,2,834.78,3.0,6549.879999999999,1561.0,4.0,0.0
2023-09-24,Salt,7,849.6099999999999,3.0,24099.440000000002,5761.0,4.0,2.0
2023-09-24,Soap,3,2250.13,4.5,7387.67,1346.0,4.0,0.0
2023-09-24,Sugar,7,4803.95,3.3333333333333335,20016.78,4574.0,3.0,0.0
2023-09-24,Toilet Cleaner,1,856.89,5.0,6549.879999999999,1561.0,0.0,0.0
2023-09-24,Tomatoes,2,419.18,4.0,0.0,0.0,0.0,0.0
2023-09-24,Vitamins,2,685.88,4.0,0.0,0.0,3.0,0.0
2023-09-24,Wheat Flour,6,2784.79,3.0,34626.68,4945.0,3.0,2.0
2023-10-01,Baby Food,4,946.04,4.5,10004.04,1878.0,0.0,0.0
2023-10-01,Baby Wipes,5,2333.38,4.666666666666667,10641.849999999999,1486.0,3.0,2.0
2023-10-01,Bananas,3,652.5,4.0,6680.57,1125.0,0.0,0.0
2023-10-01,Biscuits,2,1652.42,3.0,4406.44,746.0,0.0,0.0
2023-10-01,Bread,6,4129.04,3.6666666666666665,17411.1,2405.0,0.0,0.0
2023-10-01,Cat Food,4,1873.2,3.0,7575.709999999999,1004.0,0.0,0.0
2023-10-01,Chips,3,890.8199999999999,3.0,2198.74,375.0,4.0,0.0
2023-10-01,Chocolates,5,2833.4500000000003,3.0,11507.68,1428.0,0.0,2.0
2023-10-01,Cola,5,3692.3,2.5,16312.98,2702.0,8.0,0.0
2023-10-01,Cookies,2,1902.54,3.0,4446.0199999999995,860.0,3.0,0.0
2023-10-01,Cough Syrup,2,1026.79,3.5,10399.64,982.0,7.0,0.0
2023-10-01,Curd,2,963.26,2.5,12006.419999999998,1611.0,0.0,0.0
2023-10-01,Detergent,3,2918.07,3.0,2198.74,375.0,4.0,2.0
2023-10-01,Diapers,3,2482.32,2.0,3175.43,613.0,0.0,2.0
2023-10-01,Dish Soap,3,66.42,3.0,6075.16,1069.0,0.0,0.0
2023-10-01,Dog Food,1,675.46,3.0,6601.6,784.0,0.0,2.0
2023-10-01,Frozen Pizza,6,1082.16,4.5,10257.77,1461.0,4.0,0.0
2023-10-01,Frozen Vegetables,2,681.32,3.0,5615.33,1109.0,4.0,0.0
2023-10-01,Lotion,6,3851.6400000000003,2.6666666666666665,15330.92,2437.0,0.0,6.0
2023-10-01,Mango Drink,2,642.56,2.0,14899.46,2237.0,4.0,0.0
2023-10-01,Onions,6,3377.87,5.0,22822.43,3862.0,4.0,0.0
2023-10-01,Orange Juice,5,3330.0499999999997,3.0,17590.17,2637.0,3.0,0.0
2023-10-01,Pain Reliever,2,618.15,3.0,10812.76,1427.0,4.0,0.0
2023-10-01,Pet Treats,7,4662.33,3.8,40155.409999999996,8100.0,3.0,2.0
2023-10-01,Popcorn,2,791.64,3.0,6601.6,784.0,0.0,2.0
2023-10-01,Potatoes,7,2510.1499999999996,3.6666666666666665,12628.74,1889.0,4.0,2.0
2023-10-01,Pulses,6,2766.76,3.0,20162.34,3018.0,4.0,4.0
2023-10-01,Sugar,3,2586.84,1.0,2330.67,525.0,3.0,0.0
2023-10-01,Toilet Cleaner,8,2999.7,3.0,35266.64,7099.0,5.0,2.0
2023-10-01,Vitamins,7,6228.52,3.6666666666666665,16458.43,2560.0,0.0,0.0
2023-10-08,Baby Food,7,5178.29,4.5,20700.78,4699.0,6.0,2.0
2023-10-08,Baby Wipes,3,343.56,5.0,5239.3,626.0,4.0,2.0
2023-10-08,Biscuits,3,2478.63,2.0,12504.09,2302.0,0.0,0.0
2023-10-08,Bread,4,3476.56,3.0,10598.79,613.0,4.0,0.0
2023-10-08,Butter,2,1104.4,4.0,2599.02,976.0,0.0,0.0
2023-10-08,Carrots,4,2526.8,4.5,10707.550000000001,1883.0,0.0,0.0
2023-10-08,Cat Food,2,1774.96,2.0,3139.81,148.0,0.0,2.0
2023-10-08,Cereal,2,309.0,3.0,7491.17,405.0,0.0,0.0
2023-10-08,Cheese,5,1554.35,4.5,15537.210000000001,3132.0,8.0,0.0
2023-10-08,Chips,3,288.99,3.0,3107.62,208.0,0.0,2.0
2023-10-08,Chocolates,1,263.7,5.0,2543.02,869.0,0.0,0.0
2023-10-08,Cola,1,891.6,5.0,2599.02,976.0,0.0,0.0
2023-10-08,Cookies,5,3329.05,3.0,33280.6,6060.0,8.0,0.0
2023-10-08,Cough Syrup,11,6332.51,3.4,48922.880000000005,8750.0,4.0,4.0
2023-10-08,Curd,4,1886.3200000000002,3.0,16939.45,3084.0,0.0,0.0
2023-10-08,Diapers,1,827.44,4.0,10713.76,1396.0,0.0,0.0
2023-10-08,Dish Soap,4,931.8399999999999,3.0,13193.07,2974.0,0.0,0.0
2023-10-08,Eggs,2,1271.6100000000001,2.5,17305.59,3265.0,0.0,0.0
2023-10-08,Frozen Biryani,3,953.4,4.0,7491.17,405.0,1.0,0.0
2023-10-08,Frozen Pizza,9,2343.36,3.0,15442.33,2504.0,4.0,2.0
2023-10-08,Ice Cream,2,1232.9,2.0,3107.62,208.0,4.0,0.0
2023-10-08,Lotion,2,801.84,5.0,20360.36,2039.0,4.0,0.0
2023-10-08,Nuts,2,1953.1,4.0,9345.07,1800.0,0.0,0.0
2023-10-08,Onions,3,2632.29,5.0,15537.210000000001,3132.0,0.0,2.0
2023-10-08,Pain Reliever,3,261.9,4.0,7953.77,2348.0,0.0,0.0
2023-10-08,Pet Treats,1,787.4,3.0,4801.5,963.0,0.0,0.0
2023-10-08,Popcorn,3,889.45,3.5,2599.02,976.0,0.0,2.0
2023-10-08,Potatoes,2,833.3,5.0,5239.3,626.0,0.0,0.0
2023-10-08,Rice,3,1252.17,4.0,11893.79,2175.0,1.0,0.0
2023-10-08,Shampoo,5,927.3699999999999,4.333333333333333,14649.94,2920.0,5.0,2.0
2023-10-08,Sugar,3,2433.64,4.0,4953.02,2166.0,0.0,0.0
2023-10-08,Toilet Cleaner,11,4419.87,3.5,25870.690000000002,4160.0,8.0,2.0
2023-10-08,Tomatoes,5,4346.1,1.5,11892.09,4053.0,4.0,0.0
2023-10-08,Toothpaste,4,2839.9900000000002,4.0,28314.13,4387.0,0.0,0.0
2023-10-08,Vitamins,7,3912.79,3.6666666666666665,25764.940000000002,3899.0,6.0,0.0
2023-10-08,Wheat Flour,2,1395.06,4.0,6358.98,1418.0,0.0,0.0
2023-10-15,Baby Food,2,1863.22,3.0,0.0,0.0,0.0,0.0
2023-10-15,Baby Wipes,10,6781.01,1.0,8854.9,1868.0,6.0,0.0
2023-10-15,Bananas,5,2662.8500000000004,3.0,12664.25,2031.0,0.0,0.0
