주문날짜,target_audience,수량,금액,평점,배송소요시간,주문건수,spend,clicks,impressions,conversions,revenue_generated,roas
2024-01-08,Inactive,3,1152.99,2.5,21.0,2,2061.99,320.0,2281.0,35.0,3994.19,1.81
2024-01-08,New Users,5,1342.77,4.0,34.0,2,5603.78,1842.0,14600.0,111.0,16247.55,2.75
2024-01-08,Premium,3,2385.24,3.5,29.0,2,8873.75,1812.0,14907.0,146.0,16375.76,2.9333333333333336
2024-01-08,Regular,4,1925.5,4.333333333333333,19.333333333333332,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09,Premium,4,1807.64,1.5,19.5,2,9067.529999999999,917.0,7191.0,85.0,8600.66,2.35
2024-01-09,Regular,4,2686.08,2.5,19.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10,Inactive,16,9348.140000000001,2.857142857142857,22.142857142857142,7,8005.65,986.0,9674.0,125.0,6334.45,3.16
2024-01-10,New Users,6,1302.4299999999998,3.0,14.0,3,5264.360000000001,2008.0,6265.0,161.0,13851.41,1.9266666666666667
2024-01-10,Premium,2,1918.02,5.0,6.0,1,8280.27,1531.0,13126.0,103.0,6144.84,2.62
2024-01-10,Regular,8,5665.51,4.0,24.666666666666668,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11,Inactive,9,3274.39,4.5,24.0,4,4140.31,771.0,17703.0,122.0,14029.51,2.945
2024-01-11,New Users,2,1713.78,3.0,11.0,1,10388.529999999999,2419.0,17893.0,177.0,14953.82,1.9533333333333334
2024-01-11,Premium,2,1664.12,1.0,15.0,1,6981.139999999999,1108.0,12146.0,91.0,12124.2,2.64
2024-01-11,Regular,2,1245.62,4.0,33.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12,Inactive,2,1459.66,2.0,23.5,2,4284.610000000001,1397.0,12343.0,88.0,8389.69,2.925
2024-01-12,New Users,1,277.76,5.0,8.0,1,10037.92,1236.0,21465.0,123.0,18282.75,3.6266666666666665
2024-01-12,Premium,3,1730.83,3.6666666666666665,11.666666666666666,3,1932.46,748.0,6239.0,31.0,6033.74,2.85
2024-01-12,Regular,2,247.48,1.0,31.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-13,Inactive,4,2333.0,3.6666666666666665,22.666666666666668,3,14507.71,2912.0,18745.0,141.0,22645.37,3.475
2024-01-13,New Users,9,4358.9,3.0,14.2,5,6700.68,1645.0,17672.0,125.0,12813.02,3.705
2024-01-13,Premium,5,781.03,4.333333333333333,10.666666666666666,3,5128.64,1245.0,14561.0,164.0,13042.88,2.145
2024-01-13,Regular,5,1670.44,4.0,14.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14,Inactive,3,2674.8,2.0,31.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14,New Users,3,963.99,3.0,21.0,1,10553.75,2123.0,13022.0,219.0,25716.65,3.5366666666666666
2024-01-14,Premium,3,594.45,3.0,19.0,1,7973.03,1601.0,8282.0,206.0,18694.739999999998,3.546666666666667
2024-01-14,Regular,5,2145.29,4.333333333333333,20.666666666666668,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-15,Inactive,3,1021.08,4.0,18.0,1,8195.59,1602.0,13416.0,164.0,23777.440000000002,3.23
2024-01-15,New Users,2,75.6,5.0,31.0,1,3431.85,646.0,1197.0,57.0,6518.24,1.71
2024-01-15,Regular,3,452.28,2.5,19.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-16,Inactive,9,6912.46,2.25,16.75,4,6575.9,1227.0,8896.0,143.0,10844.6,2.65
2024-01-16,New Users,5,1141.67,3.6666666666666665,23.333333333333332,3,8322.779999999999,1270.0,8465.0,64.0,9678.59,3.4299999999999997
2024-01-16,Premium,10,6103.610000000001,2.75,32.5,4,6511.99,1113.0,13610.0,36.0,10761.82,3.38
2024-01-16,Regular,3,1521.0,3.5,29.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,Inactive,2,1313.98,2.0,18.0,2,3810.12,805.0,8266.0,59.0,8723.62,2.25
2024-01-17,New Users,4,2211.9900000000002,4.5,29.0,2,5854.450000000001,1484.0,10767.0,98.0,11729.67,3.145
2024-01-17,Premium,5,2717.0,3.0,13.0,2,5437.06,1687.0,12638.0,97.0,7277.76,2.875
2024-01-17,Regular,8,3140.61,1.5,23.75,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18,Inactive,3,2767.92,3.0,26.0,1,9455.36,1848.0,13636.0,152.0,20653.45,3.49
2024-01-18,New Users,6,854.39,2.6666666666666665,19.333333333333332,3,7523.22,1286.0,17120.0,237.0,18719.29,3.1999999999999997
2024-01-18,Premium,4,2290.93,4.333333333333333,20.333333333333332,3,7558.870000000001,522.0,15148.0,84.0,11403.13,2.24
2024-01-18,Regular,5,2910.32,3.5,31.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-19,Inactive,3,132.27,5.0,23.0,1,1826.24,297.0,7034.0,38.0,3322.4,2.61
2024-01-19,New Users,4,1069.25,3.5,20.5,2,5735.73,1420.0,10398.0,120.0,13626.74,3.1799999999999997
2024-01-19,Premium,7,5851.79,3.3333333333333335,18.666666666666668,3,9579.28,1431.0,12994.0,154.0,15751.25,2.51
2024-01-19,Regular,3,2736.87,1.0,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-20,Inactive,6,3005.13,3.25,19.25,4,6658.5,1821.0,16629.0,276.0,23123.29,2.2333333333333334
2024-01-20,Premium,3,762.6800000000001,3.6666666666666665,23.333333333333332,3,10967.33,2009.0,13263.0,155.0,14348.76,3.2266666666666666
2024-01-20,Regular,4,2254.4700000000003,4.5,19.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-21,Inactive,3,1121.64,4.0,27.5,2,8329.86,1096.0,24139.0,208.0,22135.73,2.723333333333333
2024-01-21,New Users,3,2983.68,3.0,27.0,1,4659.83,901.0,5611.0,83.0,9418.14,2.92
2024-01-21,Regular,1,40.7,2.0,14.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,Inactive,9,4633.62,4.0,11.333333333333334,3,14219.59,2168.0,31560.0,222.0,25591.91,2.8575
2024-01-22,New Users,1,58.59,1.0,16.0,1,6026.66,936.0,9400.0,114.0,9576.57,2.525
2024-01-22,Premium,5,1295.47,4.0,16.0,2,3056.63,211.0,1293.0,14.0,5321.67,2.22
2024-01-22,Regular,7,5690.54,4.0,16.333333333333332,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,Inactive,6,5027.34,3.5,20.0,2,2677.92,712.0,5088.0,74.0,3455.4,3.55
2024-01-23,Premium,12,3036.37,4.0,22.8,5,2282.69,606.0,4662.0,92.0,14309.84,2.325
2024-01-23,Regular,4,2811.69,3.5,18.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,Inactive,3,179.72,3.5,20.5,2,5840.36,1136.0,8147.0,66.0,16425.23,2.6550000000000002
2024-01-24,New Users,9,4492.04,3.75,22.0,4,7915.83,1876.0,20464.0,240.0,19753.35,3.14
2024-01-24,Premium,3,1936.23,4.5,26.5,2,1922.26,823.0,1867.0,72.0,4140.24,1.85
2024-01-24,Regular,4,2115.48,4.5,16.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,Inactive,13,5835.96,3.5,16.333333333333332,6,8912.75,970.0,8988.0,73.0,14030.86,3.085
2024-01-25,New Users,2,196.64,5.0,10.0,1,8704.91,2213.0,11608.0,167.0,13826.23,3.1933333333333334
2024-01-25,Premium,2,441.99,4.0,26.0,2,3782.4,466.0,6254.0,36.0,8349.81,3.09
2024-01-25,Regular,3,288.27,2.0,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26,Inactive,3,2179.23,5.0,14.0,1,6096.22,681.0,6242.0,118.0,7471.2699999999995,3.01
2024-01-26,New Users,3,1076.8000000000002,4.0,11.0,2,6355.78,978.0,6500.0,112.0,7060.34,2.73
2024-01-26,Premium,4,1770.1000000000001,3.5,16.5,2,9929.77,2154.0,24613.0,169.0,33002.18,3.0475
2024-01-26,Regular,4,2822.29,2.3333333333333335,18.333333333333332,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-27,Inactive,1,40.7,4.0,19.0,1,13155.04,3122.0,25474.0,270.0,19266.71,2.248
2024-01-27,New Users,3,2987.94,1.0,24.0,1,4303.32,366.0,6381.0,55.0,4554.14,2.08
2024-01-27,Premium,12,7687.4,4.0,19.833333333333332,6,7036.88,845.0,4870.0,177.0,9195.17,1.69
2024-01-27,Regular,2,555.52,3.0,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,Inactive,6,2162.58,3.0,16.0,2,1699.36,640.0,4758.0,41.0,2765.41,2.39
2024-01-28,New Users,2,385.54,4.5,17.0,2,5130.13,1153.0,7219.0,121.0,9417.22,2.0549999999999997
2024-01-28,Premium,6,3377.2799999999997,4.5,19.0,2,13550.98,2239.0,21177.0,243.0,22620.78,2.76
2024-01-29,Inactive,4,2937.02,3.0,12.0,2,1294.04,528.0,3358.0,27.0,4264.3,2.01
2024-01-29,Premium,10,8973.7,3.25,17.25,4,10465.720000000001,1573.0,22573.0,170.0,15134.27,3.17
2024-01-29,Regular,7,1313.53,3.0,20.666666666666668,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30,Inactive,6,1494.8400000000001,4.25,19.5,4,12633.23,1386.0,12834.0,198.0,17886.79,3.283333333333333
2024-01-30,New Users,3,907.59,4.0,16.0,2,11209.4,2439.0,18713.0,265.0,26165.83,3.0375
2024-01-30,Premium,3,1592.5500000000002,1.0,17.0,1,1991.13,592.0,9218.0,39.0,3485.67,3.99
2024-01-30,Regular,9,6524.77,4.5,21.0,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-31,Inactive,2,1198.93,2.5,26.0,2,4397.049999999999,1132.0,6861.0,134.0,15097.48,3.035
2024-01-31,New Users,6,3208.45,2.0,24.75,4,3286.25,489.0,2841.0,35.0,4120.72,2.29
2024-01-31,Premium,8,4367.57,3.8,21.2,5,8486.77,664.0,13972.0,90.0,11806.93,2.1950000000000003
2024-02-01,Premium,5,1923.4099999999999,3.0,24.0,3,9769.7,1923.0,10901.0,124.0,17188.73,3.216666666666667
2024-02-01,Regular,11,8048.47,3.8333333333333335,22.333333333333332,6,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,Inactive,3,932.07,3.0,12.0,1,3704.48,1139.0,10004.0,126.0,12331.92,2.895
2024-02-02,New Users,10,3758.1600000000003,4.2,15.0,5,5878.33,1025.0,16802.0,146.0,10346.07,2.87
2024-02-02,Premium,2,1991.96,4.0,10.0,1,9195.43,502.0,9248.0,130.0,8945.73,2.575
2024-02-02,Regular,7,2776.46,3.0,22.0,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03,Inactive,2,1755.96,2.0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03,New Users,7,1623.46,3.6666666666666665,21.0,3,10354.32,3469.0,23583.0,203.0,30377.36,2.2649999999999997
2024-02-03,Premium,8,4970.7,3.6666666666666665,30.0,3,5783.48,1453.0,12363.0,136.0,19687.42,3.5666666666666664
2024-02-03,Regular,7,2679.8900000000003,3.8,18.6,5,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04,Inactive,4,1853.12,3.5,20.0,2,2084.11,465.0,2171.0,19.0,9400.47,2.61
2024-02-04,New Users,10,4803.68,4.25,14.0,4,4217.88,877.0,8610.0,93.0,2720.84,1.8
2024-02-04,Premium,1,212.61,1.0,17.0,1,8944.33,2160.0,24926.0,271.0,24067.47,2.9475
2024-02-05,New Users,5,3965.73,4.0,15.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-05,Premium,3,963.84,5.0,22.0,1,13473.630000000001,3180.0,30191.0,268.0,28447.7,2.158
2024-02-06,Inactive,3,1927.0900000000001,2.0,43.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-06,New Users,4,1113.04,3.5,11.5,2,9315.91,2780.0,25305.0,196.0,24699.04,2.2375
2024-02-06,Premium,10,3282.89,3.5,19.5,4,7724.5,3187.0,27473.0,204.0,27678.98,3.1775
2024-02-06,Regular,5,4107.0,3.5,24.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-07,New Users,4,1081.3,2.5,17.0,2,9541.75,1929.0,16604.0,335.0,20700.44,3.04
2024-02-07,Premium,3,1868.43,3.0,21.0,1,2477.25,329.0,6326.0,20.0,4434.61,4.0
2024-02-07,Regular,4,3741.77,2.0,16.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-08,Inactive,4,2702.32,3.3333333333333335,17.666666666666668,3,10367.470000000001,1538.0,13139.0,118.0,18403.55,2.98
2024-02-08,New Users,9,2886.9900000000002,4.5,24.5,4,4650.71,747.0,5393.0,99.0,5070.35,2.46
2024-02-08,Premium,5,1178.35,3.0,14.666666666666666,3,4243.84,678.0,6453.0,72.0,3513.21,2.94
2024-02-08,Regular,3,1775.12,3.0,13.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09,Inactive,6,1635.6,3.0,26.5,2,5543.8,856.0,7566.0,42.0,11679.24,2.265
2024-02-09,New Users,5,4065.11,3.5,17.5,2,9281.31,2913.0,20276.0,221.0,27382.14,2.88
2024-02-09,Premium,4,409.61,4.5,14.0,2,4919.1900000000005,1361.0,6485.0,96.0,9639.61,2.49
2024-02-09,Regular,7,4447.1900000000005,3.5,18.75,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10,Inactive,4,2980.2,3.0,14.0,2,5875.1,592.0,14082.0,117.0,9863.04,2.56
2024-02-10,New Users,12,6242.75,3.4,21.2,5,8461.52,2344.0,12163.0,155.0,22301.059999999998,2.3533333333333335
2024-02-10,Premium,8,4166.53,3.5,21.25,4,4878.01,949.0,2956.0,41.0,9060.87,2.66
2024-02-10,Regular,9,4336.19,3.2,17.4,5,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-11,Inactive,5,2093.1,3.6666666666666665,14.666666666666666,3,6231.610000000001,918.0,7293.0,136.0,10886.21,2.86
2024-02-11,New Users,3,39.75,4.0,9.0,1,8929.7,476.0,14471.0,78.0,15642.619999999999,3.3
2024-02-11,Premium,10,5302.51,4.25,22.0,4,5541.35,633.0,15873.0,92.0,12635.85,2.7
2024-02-11,Regular,6,3049.98,2.0,17.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-12,Inactive,5,2478.5,3.0,23.666666666666668,3,5749.0599999999995,411.0,5460.0,140.0,11067.05,3.39
2024-02-12,Premium,8,5046.960000000001,2.75,22.75,4,2673.11,152.0,4129.0,53.0,3524.68,2.73
2024-02-13,Inactive,4,3800.06,4.5,16.5,2,5576.21,1565.0,15109.0,186.0,22403.97,2.8366666666666664
2024-02-13,New Users,6,4574.97,3.0,23.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13,Premium,8,2101.55,3.5,10.75,4,6089.299999999999,522.0,8956.0,141.0,8716.67,2.625
2024-02-13,Regular,7,6130.05,3.75,20.25,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-14,New Users,1,43.05,4.0,22.0,1,3970.2,585.0,1154.0,55.0,4930.39,2.56
2024-02-14,Premium,4,2237.02,3.0,11.0,2,1644.63,391.0,4720.0,31.0,2687.01,1.95
2024-02-15,Inactive,3,1545.5700000000002,3.0,23.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-15,New Users,2,886.34,3.0,8.0,1,12218.75,1463.0,25123.0,212.0,25973.870000000003,2.4125
2024-02-15,Regular,2,1829.76,3.0,21.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-16,Inactive,2,1271.9,3.5,14.0,2,5005.34,524.0,12444.0,108.0,12896.15,2.42
2024-02-16,New Users,4,1430.2800000000002,3.3333333333333335,11.666666666666666,3,7163.710000000001,907.0,15816.0,147.0,20714.230000000003,3.4499999999999997
2024-02-16,Premium,2,1574.8,2.0,42.0,1,7296.889999999999,1985.0,11083.0,97.0,17325.94,2.6033333333333335
2024-02-16,Regular,11,5914.360000000001,3.8,14.2,5,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-17,Inactive,4,1499.21,3.3333333333333335,25.333333333333332,3,6350.3,1276.0,5961.0,137.0,16610.37,2.745
2024-02-17,New Users,5,2500.11,3.0,26.333333333333332,3,2699.69,814.0,4683.0,78.0,11671.11,1.77
2024-02-17,Premium,4,498.83000000000004,1.0,16.5,2,5755.13,535.0,9677.0,105.0,13927.52,2.4699999999999998
2024-02-17,Regular,2,535.22,3.0,14.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-18,Inactive,1,517.03,3.0,15.0,1,7107.93,1855.0,16160.0,179.0,19960.85,2.58
2024-02-18,New Users,8,2033.2,4.0,22.4,5,5459.13,1135.0,12585.0,100.0,7447.49,2.5
2024-02-18,Premium,2,1573.7,5.0,21.0,1,16024.880000000001,2751.0,17709.0,265.0,30825.78,2.7725
2024-02-18,Regular,1,942.37,4.0,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-19,Inactive,1,825.46,3.0,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-19,Premium,9,6687.09,2.6666666666666665,22.0,3,14069.12,2380.0,20632.0,230.0,28744.2,2.4525
2024-02-19,Regular,2,165.54000000000002,3.0,21.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20,Inactive,7,3921.53,4.333333333333333,20.666666666666668,3,3310.94,896.0,1292.0,28.0,7851.11,3.84
2024-02-20,New Users,1,552.2,4.0,27.0,1,6839.25,2541.0,13049.0,194.0,16245.429999999998,2.58
2024-02-20,Premium,8,5768.96,3.0,25.25,4,12893.08,1490.0,11873.0,206.0,17711.399999999998,3.1199999999999997
2024-02-20,Regular,6,3816.55,4.333333333333333,18.0,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-21,Inactive,4,2159.8,4.5,17.0,2,6700.2,1601.0,18629.0,235.0,22046.98,2.2750000000000004
2024-02-21,New Users,4,886.48,4.0,23.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-21,Premium,9,6882.57,3.6,14.2,5,9288.23,2706.0,25500.0,213.0,34500.51,3.08
2024-02-21,Regular,6,1241.08,4.333333333333333,12.0,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-22,New Users,6,2046.0300000000002,3.0,20.5,2,12391.17,1702.0,18203.0,241.0,15007.09,2.58
2024-02-22,Premium,5,1921.75,4.5,22.5,2,7021.74,743.0,13058.0,110.0,18523.16,3.025
2024-02-22,Regular,5,4041.55,3.3333333333333335,19.666666666666668,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-23,Inactive,4,3413.38,3.0,32.5,2,3133.68,691.0,3269.0,32.0,2813.17,3.2
2024-02-23,New Users,3,1344.48,5.0,20.0,1,8984.41,1266.0,14281.0,193.0,23205.479999999996,2.796666666666667
2024-02-23,Premium,7,3250.2300000000005,4.0,27.333333333333332,3,3241.8,1368.0,12084.0,101.0,18022.870000000003,2.045
2024-02-23,Regular,8,3550.11,3.3333333333333335,15.333333333333334,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-24,Inactive,4,620.2,2.5,34.0,2,3520.81,508.0,11523.0,63.0,12788.37,3.0
2024-02-24,New Users,12,7733.14,3.4,16.6,5,14672.2,1566.0,20265.0,287.0,23803.62,2.42
2024-02-24,Premium,5,3126.13,3.0,19.5,2,7891.400000000001,1103.0,5788.0,73.0,12075.300000000001,2.33
2024-02-24,Regular,1,84.2,3.0,17.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-25,Inactive,3,1187.46,2.5,16.0,2,5805.05,1082.0,15472.0,110.0,10024.0,2.9000000000000004
2024-02-25,New Users,5,2809.92,2.5,25.0,2,14449.5,2876.0,29842.0,252.0,27920.54,2.6275
2024-02-25,Premium,3,1523.0500000000002,3.0,27.5,2,8158.12,1166.0,12069.0,86.0,7338.0199999999995,3.585
2024-02-25,Regular,1,505.95,3.0,34.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-26,Inactive,1,400.92,3.0,15.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-26,New Users,2,834.78,3.0,44.0,1,15617.019999999999,2120.0,26133.0,180.0,30268.27,3.3920000000000003
2024-02-26,Regular,7,2372.23,2.3333333333333335,17.333333333333332,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-27,Inactive,7,3074.4900000000002,3.3333333333333335,22.0,3,12125.57,1554.0,16984.0,127.0,15286.02,2.433333333333333
2024-02-27,New Users,12,7127.03,3.0,15.428571428571429,7,2427.9,484.0,9781.0,65.0,3449.89,3.44
2024-02-27,Premium,1,317.8,5.0,26.0,1,3416.7200000000003,1173.0,14916.0,181.0,16141.5,2.9050000000000002
2024-02-27,Regular,9,4200.6,4.333333333333333,13.0,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28,Inactive,3,409.8,5.0,10.0,1,11525.509999999998,2258.0,9100.0,244.0,18971.78,3.6266666666666665
2024-02-28,New Users,3,963.99,1.0,32.0,1,16124.7,2589.0,12372.0,314.0,28312.6,3.2039999999999997
2024-02-28,Premium,3,537.24,4.0,32.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28,Regular,11,8132.95,3.0,16.75,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-29,Inactive,1,275.03,3.0,28.0,1,4628.33,296.0,3826.0,57.0,4963.16,3.04
2024-02-29,Premium,5,2307.19,2.0,7.0,2,4130.37,1623.0,10658.0,114.0,10263.03,3.035
2024-02-29,Regular,4,1454.42,2.5,27.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,Inactive,5,3935.3500000000004,3.5,25.0,2,12306.04,2723.0,27997.0,247.0,37080.020000000004,2.798
2024-03-01,New Users,5,1533.54,3.3333333333333335,15.666666666666666,3,12755.240000000002,1394.0,16470.0,190.0,20167.97,2.8033333333333332
2024-03-01,Premium,5,2775.56,4.0,12.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,Regular,2,639.6,1.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02,Inactive,1,321.33,3.0,19.0,1,16191.470000000001,2438.0,23864.0,219.0,20539.3,2.5625
2024-03-02,New Users,1,319.34,5.0,18.0,1,6131.58,1695.0,10385.0,106.0,11058.18,3.17
2024-03-02,Premium,4,1435.8600000000001,3.0,19.5,2,4313.7,1583.0,7365.0,48.0,15281.43,1.85
2024-03-02,Regular,8,3259.5699999999997,4.25,27.25,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-03,Inactive,7,3991.5699999999997,3.5,13.25,4,8403.119999999999,1550.0,7604.0,114.0,12403.82,2.73
2024-03-03,New Users,1,296.94,1.0,16.0,1,7145.75,1268.0,9695.0,173.0,12137.83,2.55
2024-03-03,Premium,8,4241.7,3.25,30.25,4,10704.19,2075.0,10965.0,196.0,23427.440000000002,2.9699999999999998
2024-03-03,Regular,8,3159.32,4.333333333333333,24.0,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,Inactive,5,2519.82,3.5,29.0,2,11087.54,1744.0,16222.0,131.0,21396.95,2.936666666666666
2024-03-04,New Users,8,3575.5699999999997,3.2,13.2,5,2340.6,716.0,6736.0,177.0,18542.62,3.205
2024-03-04,Premium,1,227.22,2.0,25.0,1,1120.78,710.0,3891.0,42.0,8629.15,3.13
2024-03-04,Regular,5,3064.77,3.0,13.75,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-05,Inactive,2,1603.62,3.0,5.0,1,2219.8,234.0,1061.0,47.0,9557.58,2.68
2024-03-05,New Users,5,2260.9900000000002,3.5,18.0,2,6390.92,1476.0,9377.0,114.0,13529.810000000001,2.11
2024-03-05,Premium,4,1023.15,3.5,18.5,2,12414.34,2164.0,17409.0,76.0,18896.55,2.5666666666666664
2024-03-05,Regular,3,2767.92,1.0,26.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06,Inactive,1,781.08,2.0,9.0,1,5420.17,1019.0,10327.0,94.0,8629.61,2.07
2024-03-06,New Users,3,2983.68,2.0,22.0,1,6186.0,1983.0,17732.0,131.0,23858.649999999998,2.8666666666666667
2024-03-06,Premium,3,985.53,3.0,15.0,1,9271.720000000001,1185.0,15733.0,108.0,6248.46,2.965
2024-03-06,Regular,9,5019.5,3.25,15.75,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07,Inactive,3,2840.58,4.0,22.0,1,5200.3099999999995,1094.0,12882.0,127.0,13799.810000000001,2.87
2024-03-07,Regular,4,296.70000000000005,4.0,12.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08,Inactive,5,2676.2200000000003,4.5,13.5,2,4546.52,1402.0,18959.0,73.0,14322.939999999999,3.105
2024-03-08,New Users,4,1096.76,3.5,30.5,2,14066.060000000001,2765.0,21834.0,210.0,18622.55,2.5524999999999998
2024-03-08,Premium,8,5652.57,4.333333333333333,17.0,3,3375.29,770.0,7542.0,26.0,9514.86,3.33
2024-03-08,Regular,6,2363.63,4.0,19.75,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-09,New Users,8,5962.950000000001,3.75,15.75,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-09,Premium,1,43.05,4.0,10.0,1,13147.71,2575.0,32353.0,243.0,25657.35,3.245
2024-03-09,Regular,4,2925.04,1.6666666666666667,13.0,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-10,Inactive,4,2136.95,3.0,15.0,2,9166.84,1202.0,10470.0,195.0,17836.36,2.9966666666666666
2024-03-10,New Users,12,5064.71,3.8333333333333335,16.5,6,7935.74,257.0,8251.0,104.0,13728.240000000002,3.17
2024-03-10,Regular,8,5261.46,3.0,35.333333333333336,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11,Inactive,3,1793.73,3.0,27.0,1,8977.61,1204.0,20178.0,168.0,20196.36,2.776666666666667
2024-03-11,New Users,3,1093.41,2.6666666666666665,14.666666666666666,3,8607.58,1403.0,15373.0,193.0,18111.71,2.7099999999999995
2024-03-11,Premium,3,1336.44,3.0,35.0,1,3988.62,288.0,3451.0,47.0,4172.21,2.28
2024-03-11,Regular,11,4637.35,4.25,19.75,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,Inactive,4,3036.4900000000002,4.0,20.5,2,6994.03,2160.0,14910.0,204.0,10687.25,2.1733333333333333
2024-03-12,New Users,6,3604.5299999999997,3.5,24.0,2,5609.73,1099.0,11989.0,80.0,12942.539999999999,2.585
2024-03-12,Premium,2,535.22,5.0,18.0,1,9983.43,1895.0,22879.0,183.0,18432.09,2.6833333333333336
2024-03-12,Regular,3,488.01,3.0,26.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,Inactive,9,2478.63,3.0,16.25,4,4052.07,340.0,7301.0,68.0,5530.66,2.28
2024-03-13,Regular,7,1890.73,3.0,18.5,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-14,Inactive,2,614.46,4.0,15.0,1,4015.45,818.0,2543.0,65.0,5083.81,2.81
2024-03-14,New Users,9,3641.79,4.0,13.5,4,14588.01,1566.0,18044.0,254.0,17914.57,2.5475000000000003
2024-03-14,Premium,2,482.27,3.5,10.0,2,7061.76,868.0,18356.0,75.0,14483.59,2.825
2024-03-15,Inactive,7,1172.97,4.0,16.666666666666668,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-15,New Users,8,3671.07,4.666666666666667,27.0,3,4319.2,337.0,2935.0,50.0,8080.02,2.69
2024-03-15,Premium,5,3185.27,4.5,17.5,2,11496.24,1655.0,10696.0,180.0,10111.68,2.716666666666667
