주문_ID,고객_ID_주문,주문일자,약속_배송시간,실제_배송시간,배송_소요시간_분,배송상태_주문,상품_ID,단가,상품명,카테고리,브랜드,가격,정가_MRP,마진율_퍼센트,유통기한_일수,거리_km,지연_사유,평점,피드백_내용,피드백_카테고리,피드백_일자
7352532839,9738801,2024-02-28,2024-02-28 19:17:46,2024-02-28 19:14:46,-3.0,On Time,313754,136.6,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",136.6,210.15,35.0,90,2.79,,5,Highly recommended!,Customer Service,2024-02-28
520221662,53025962,2023-07-20,2023-07-20 19:35:42,2023-07-20 19:34:42,-1.0,On Time,57405,607.67,Baby Food,Baby Care,Srinivas PLC,607.67,868.1,30.0,365,2.16,,3,The product met my expectations.,Customer Service,2023-07-20
7818925535,45477575,2023-11-02,2023-11-02 10:11:32,2023-11-02 10:14:32,3.0,On Time,848226,209.59,Tomatoes,Fruits & Vegetables,Barad and Sons,209.59,279.45,25.0,3,2.24,Traffic,1,Delivery was late and I was unhappy.,Product Quality,2023-11-02
3476023750,43990799,2023-06-02,2023-06-02 21:03:59,2023-06-02 21:01:59,-2.0,On Time,925482,475.04,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,475.04,791.73,40.0,180,4.5,,4,"Overall good experience, thank you!",Delivery,2023-06-02
8945838922,13415362,2023-05-22,2023-05-22 09:54:39,2023-05-22 09:52:39,-2.0,On Time,114414,832.06,Vitamins,Pharmacy,Kara-Golla,832.06,1040.07,20.0,365,2.96,,1,Taste was not as expected.,Product Quality,2023-05-22
2233053313,15830066,2023-10-14,2023-10-14 20:40:47,2023-10-14 20:43:47,3.0,On Time,222892,869.22,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,869.22,1158.96,25.0,3,2.81,Traffic,3,"It was okay, nothing special.",Customer Service,2023-10-14
1844073851,38808614,2024-02-06,2024-02-06 09:02:48,2024-02-06 08:58:48,-4.0,On Time,799688,309.62,Lotion,Personal Care,Arora LLC,309.62,476.34,35.0,365,3.04,,2,The order was incorrect.,App Experience,2024-02-06
8348125769,29584848,2023-12-08,2023-12-08 18:27:56,2023-12-08 18:37:56,10.0,Slightly Delayed,707935,820.9,Cat Food,Pet Care,"Anne, Mammen and Khatri",820.9,1262.92,35.0,365,4.4,Traffic,4,Very fresh and well-packaged.,Product Quality,2023-12-08
8475818223,12832151,2023-11-16,2023-11-16 04:21:04,2023-11-16 04:41:04,20.0,Significantly Delayed,721521,417.39,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",417.39,491.05,15.0,365,1.72,Traffic,3,"Average experience, could improve.",App Experience,2023-11-16
4270941188,47274329,2024-01-13,2024-01-13 09:37:19,2024-01-13 09:39:19,2.0,On Time,34200,319.8,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,1.38,Traffic,2,The order was incorrect.,Product Quality,2024-01-13
2611200126,91448742,2024-05-12,2024-05-12 03:11:07,2024-05-12 03:16:07,5.0,On Time,679865,347.91,Wheat Flour,Grocery & Staples,Memon-Barad,347.91,409.31,15.0,365,1.86,Traffic,2,Very disappointed with the quality.,App Experience,2024-05-12
8573833987,12988801,2024-02-11,2024-02-11 13:47:15,2024-02-11 13:42:15,-5.0,On Time,654297,13.25,Potatoes,Fruits & Vegetables,Chandran-Dass,13.25,17.67,25.0,3,1.44,,4,Highly recommended!,App Experience,2024-02-11
2979246068,61763552,2024-02-23,2024-02-23 02:57:53,2024-02-23 03:22:53,25.0,Significantly Delayed,361361,826.21,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",826.21,1271.09,35.0,90,0.69,Traffic,3,"Average experience, could improve.",Delivery,2024-02-23
6779895105,64535602,2024-09-10,2024-09-10 13:02:15,2024-09-10 13:05:15,3.0,On Time,112390,877.98,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",877.98,1350.74,35.0,365,1.69,Traffic,5,Items were in perfect condition.,Delivery,2024-09-10
1731478314,67215939,2024-07-30,2024-07-30 05:33:35,2024-07-30 05:41:35,8.0,Slightly Delayed,6405,236.51,Baby Food,Baby Care,Kashyap-Reddy,236.51,337.87,30.0,365,4.16,Traffic,1,Taste was not as expected.,App Experience,2024-07-30
3692405872,41878908,2023-07-31,2023-07-31 12:27:00,2023-07-31 12:28:00,1.0,On Time,661577,720.95,Cat Food,Pet Care,Majumdar PLC,720.95,1109.15,35.0,365,4.61,Traffic,3,The product met my expectations.,App Experience,2023-07-31
8853713324,58505903,2023-08-07,2023-08-07 02:11:04,2023-08-07 02:06:04,-5.0,On Time,799688,309.62,Lotion,Personal Care,Arora LLC,309.62,476.34,35.0,365,4.76,,4,"Delivery was fine, but the product could be better.",App Experience,2023-08-07
979766779,57081917,2024-04-23,2024-04-23 22:17:29,2024-04-23 22:18:29,1.0,On Time,784673,491.39,Dog Food,Pet Care,Ramanathan Group,491.39,755.98,35.0,365,1.15,Traffic,1,Items were missing from my order.,Product Quality,2024-04-23
5709672475,16543242,2023-08-14,2023-08-14 02:48:24,2023-08-14 02:43:24,-5.0,On Time,91670,439.24,Dish Soap,Household Care,Barman-Ahluwalia,439.24,585.65,25.0,365,1.7,,2,Delivery was late and I was unhappy.,Delivery,2023-08-14
3855709201,13651980,2024-04-23,2024-04-23 22:36:51,2024-04-23 22:51:51,15.0,Slightly Delayed,820973,114.52,Baby Wipes,Baby Care,Lall LLC,114.52,163.6,30.0,365,4.71,Traffic,4,Customer service was very helpful.,Product Quality,2024-04-23
6861065282,57523973,2023-08-18,2023-08-18 18:54:22,2023-08-18 19:08:22,14.0,Slightly Delayed,832348,831.43,Biscuits,Snacks & Munchies,Jani-Ram,831.43,1279.12,35.0,90,4.02,Traffic,4,"It was okay, nothing special.",Customer Service,2023-08-18
7919724613,81200164,2023-03-21,2023-03-21 15:44:10,2023-03-21 15:54:10,10.0,Slightly Delayed,112390,877.98,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",877.98,1350.74,35.0,365,0.94,Traffic,4,"It was okay, nothing special.",Delivery,2023-03-21
7882742057,32293017,2024-07-26,2024-07-26 15:51:14,2024-07-26 15:46:14,-5.0,On Time,365133,915.45,Dish Soap,Household Care,Hans Inc,915.45,1220.6,25.0,365,2.57,,4,Will definitely order again.,Delivery,2024-07-26
1929002406,67538982,2023-12-25,2023-12-25 21:49:52,2023-12-25 21:46:52,-3.0,On Time,516376,877.43,Onions,Fruits & Vegetables,Agarwal-Dhar,877.43,1169.91,25.0,3,1.1,,3,Customer service was not helpful.,Delivery,2023-12-25
2458349464,99714944,2023-04-06,2023-04-06 12:50:21,2023-04-06 12:50:21,0.0,On Time,187399,53.49,Frozen Pizza,Instant & Frozen Food,Chauhan Inc,53.49,89.15,40.0,180,2.94,,2,Product was damaged during delivery.,Product Quality,2023-04-06
6608328221,76020843,2023-07-04,2023-07-04 15:47:23,2023-07-04 15:50:23,3.0,On Time,313754,136.6,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",136.6,210.15,35.0,90,1.44,Traffic,4,"Overall good experience, thank you!",Product Quality,2023-07-04
7736615348,84161531,2023-12-06,2023-12-06 21:15:03,2023-12-06 21:13:03,-2.0,On Time,397973,728.73,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",728.73,971.64,25.0,3,3.03,,1,Items were missing from my order.,Product Quality,2023-12-06
2591738507,14705462,2024-10-31,2024-10-31 07:50:44,2024-10-31 07:48:44,-2.0,On Time,171602,883.44,Cola,Cold Drinks & Juices,Pal-Sehgal,883.44,1262.06,30.0,180,2.65,,3,"It was okay, nothing special.",Product Quality,2024-10-31
6751537971,98444183,2024-07-19,2024-07-19 06:23:25,2024-07-19 06:24:25,1.0,On Time,903336,551.88,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",551.88,649.27,15.0,365,3.35,Traffic,4,Great prices and fast delivery!,Customer Service,2024-07-19
9768154003,88045094,2024-01-23,2024-01-23 04:10:24,2024-01-23 04:38:24,28.0,Significantly Delayed,11422,127.16,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,127.16,169.55,25.0,3,1.43,Traffic,5,Great prices and fast delivery!,Delivery,2024-01-23
5887288860,40587811,2024-03-01,2024-03-01 21:35:19,2024-03-01 21:32:19,-3.0,On Time,146840,786.85,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",786.85,983.56,20.0,7,4.07,,4,"Nothing to complain about, but nothing exceptional.",Delivery,2024-03-01
3559865135,66310963,2024-01-07,2024-01-07 15:21:40,2024-01-07 15:31:40,10.0,Slightly Delayed,365132,229.38,Instant Noodles,Instant & Frozen Food,Dar-Kumar,229.38,382.3,40.0,180,0.8,Traffic,3,Not worth the price I paid.,Product Quality,2024-01-07
209044447,2058037,2024-10-05,2024-10-05 00:22:57,2024-10-05 00:24:57,2.0,On Time,757274,98.32,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi",98.32,151.26,35.0,365,1.28,Traffic,4,Highly recommended!,Delivery,2024-10-05
9643668734,34835738,2024-05-18,2024-05-18 13:17:12,2024-05-18 13:38:12,21.0,Significantly Delayed,747801,277.76,Toilet Cleaner,Household Care,Saha-Vora,277.76,370.35,25.0,365,4.91,Traffic,5,Will definitely order again.,Delivery,2024-05-18
6115465612,12338529,2023-09-28,2023-09-28 12:57:47,2023-09-28 12:55:47,-2.0,On Time,767398,22.14,Dish Soap,Household Care,"Arya, Sundaram and Pingle",22.14,29.52,25.0,365,0.93,,3,The product met my expectations.,App Experience,2023-09-28
8493723088,20238921,2023-12-30,2023-12-30 06:36:00,2023-12-30 06:35:00,-1.0,On Time,803607,949.73,Soap,Personal Care,"Kadakia, Mohan and Sathe",949.73,1461.12,35.0,365,4.04,,3,"Average experience, could improve.",App Experience,2023-12-30
6392024503,75640174,2023-09-05,2023-09-05 03:05:56,2023-09-05 03:05:56,0.0,On Time,451812,530.85,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",530.85,663.56,20.0,365,3.61,,4,Great prices and fast delivery!,Product Quality,2023-09-05
9863468109,73363613,2024-01-28,2024-01-28 04:29:04,2024-01-28 04:33:04,4.0,On Time,256051,400.92,Lotion,Personal Care,"Mannan, Naidu and Sama",400.92,616.8,35.0,365,1.29,Traffic,4,Items were in perfect condition.,Delivery,2024-01-28
5448628635,21658322,2023-05-07,2023-05-07 13:31:59,2023-05-07 13:35:59,4.0,On Time,837480,217.4,Cough Syrup,Pharmacy,Edwin and Sons,217.4,271.75,20.0,365,2.27,Traffic,4,Great prices and fast delivery!,Customer Service,2023-05-07
3329455953,31371112,2024-03-01,2024-03-01 05:59:55,2024-03-01 06:02:55,3.0,On Time,34200,319.8,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,3.85,Traffic,1,The order was incorrect.,Delivery,2024-03-01
3584190892,60974181,2023-10-17,2023-10-17 04:41:37,2023-10-17 04:46:37,5.0,On Time,26060,342.94,Vitamins,Pharmacy,Shah and Sons,342.94,428.67,20.0,365,4.28,Traffic,4,The product met my expectations.,Product Quality,2023-10-17
9097056321,16424635,2024-04-08,2024-04-08 08:07:28,2024-04-08 08:05:28,-2.0,On Time,540618,317.05,Popcorn,Snacks & Munchies,Golla-Luthra,317.05,487.77,35.0,90,3.53,,5,Very fresh and well-packaged.,Product Quality,2024-04-08
525741957,88866835,2023-05-03,2023-05-03 06:28:45,2023-05-03 06:28:45,0.0,On Time,784673,491.39,Dog Food,Pet Care,Ramanathan Group,491.39,755.98,35.0,365,3.07,,4,"Overall good experience, thank you!",Customer Service,2023-05-03
5387395051,37095171,2024-09-18,2024-09-18 08:05:17,2024-09-18 08:18:17,13.0,Slightly Delayed,925482,475.04,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,475.04,791.73,40.0,180,3.76,Traffic,3,"Average experience, could improve.",Delivery,2024-09-18
6799246060,6245778,2023-11-06,2023-11-06 06:25:47,2023-11-06 06:21:47,-4.0,On Time,803607,949.73,Soap,Personal Care,"Kadakia, Mohan and Sathe",949.73,1461.12,35.0,365,2.09,,1,Delivery was late and I was unhappy.,Delivery,2023-11-06
8986314607,11047835,2024-08-30,2024-08-30 07:05:42,2024-08-30 07:07:42,2.0,On Time,700048,141.28,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,188.37,25.0,365,2.89,Traffic,4,Very happy with the service!,Customer Service,2024-08-30
1085912198,93198324,2023-03-21,2023-03-21 23:05:08,2023-03-21 23:00:08,-5.0,On Time,697683,123.74,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",123.74,164.99,25.0,365,3.36,,3,"Delivery was fine, but the product could be better.",Delivery,2023-03-21
3423328091,18935489,2023-09-24,2023-09-24 21:54:59,2023-09-24 21:52:59,-2.0,On Time,679321,738.46,Cola,Cold Drinks & Juices,Khurana-Dewan,738.46,1054.94,30.0,180,3.65,,5,Very happy with the service!,Customer Service,2023-09-24
9848366909,34281470,2023-11-06,2023-11-06 02:58:42,2023-11-06 03:07:42,9.0,Slightly Delayed,365132,229.38,Instant Noodles,Instant & Frozen Food,Dar-Kumar,229.38,382.3,40.0,180,1.33,Traffic,3,Delivery was late and I was unhappy.,App Experience,2023-11-06
936021770,79960955,2024-02-02,2024-02-02 05:12:39,2024-02-02 05:15:39,3.0,On Time,107548,891.6,Cola,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",891.6,1273.71,30.0,180,0.98,Traffic,4,"Overall good experience, thank you!",Product Quality,2024-02-02
8916215165,49806393,2023-08-08,2023-08-08 02:45:27,2023-08-08 02:44:27,-1.0,On Time,925482,475.04,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,475.04,791.73,40.0,180,0.56,,5,Items were in perfect condition.,App Experience,2023-08-08
389558867,8375298,2023-09-12,2023-09-12 00:23:47,2023-09-12 00:24:47,1.0,On Time,555121,354.91,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora",354.91,473.21,25.0,3,2.8,Traffic,4,Good selection of products.,Delivery,2023-09-12
7616883530,16410155,2023-09-05,2023-09-05 02:03:10,2023-09-05 02:03:10,0.0,On Time,306177,769.24,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,1.61,,4,"Delivery was fine, but the product could be better.",Customer Service,2023-09-05
3851744248,61763552,2023-04-30,2023-04-30 08:37:50,2023-04-30 08:42:50,5.0,On Time,734789,395.82,Popcorn,Snacks & Munchies,"Chaudhari, Pant and Singh",395.82,608.95,35.0,90,1.07,Traffic,4,"Average experience, could improve.",Product Quality,2023-04-30
4953665655,14428954,2024-01-16,2024-01-16 22:36:13,2024-01-16 23:01:13,25.0,Significantly Delayed,444361,822.63,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",822.63,1028.29,20.0,365,1.54,Traffic,2,I had a bad experience.,Product Quality,2024-01-16
962864152,24357425,2024-07-19,2024-07-19 06:55:56,2024-07-19 06:50:56,-5.0,On Time,455083,959.01,Butter,Dairy & Breakfast,Dutta Inc,959.01,1198.76,20.0,7,3.81,,4,"Nothing to complain about, but nothing exceptional.",Customer Service,2024-07-19
923668833,47125914,2023-05-12,2023-05-12 22:26:40,2023-05-12 22:25:40,-1.0,On Time,771228,83.18,Pet Treats,Pet Care,Raja and Sons,83.18,127.97,35.0,365,3.21,,3,Very disappointed with the quality.,Customer Service,2023-05-12
4022122330,33871107,2023-12-04,2023-12-04 19:42:48,2023-12-04 19:57:48,15.0,Slightly Delayed,26060,342.94,Vitamins,Pharmacy,Shah and Sons,342.94,428.67,20.0,365,3.26,Traffic,3,The product met my expectations.,App Experience,2023-12-04
4564846800,79764458,2023-08-10,2023-08-10 01:12:51,2023-08-10 01:26:51,14.0,Slightly Delayed,500739,359.98,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,3.51,Traffic,2,Very disappointed with the quality.,App Experience,2023-08-10
690652905,75289676,2024-04-24,2024-04-24 17:24:57,2024-04-24 17:25:57,1.0,On Time,451812,530.85,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",530.85,663.56,20.0,365,1.86,Traffic,5,Will definitely order again.,Product Quality,2024-04-24
716741661,43052303,2024-10-15,2024-10-15 06:44:15,2024-10-15 06:46:15,2.0,On Time,799688,309.62,Lotion,Personal Care,Arora LLC,309.62,476.34,35.0,365,1.69,Traffic,1,Very disappointed with the quality.,Customer Service,2024-10-15
6575532281,44149982,2024-03-25,2024-03-25 01:15:48,2024-03-25 01:39:48,24.0,Significantly Delayed,34200,319.8,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,2.84,Traffic,2,I had a bad experience.,Product Quality,2024-03-25
7486807731,71189232,2023-12-13,2023-12-13 13:40:08,2023-12-13 13:58:08,18.0,Significantly Delayed,803607,949.73,Soap,Personal Care,"Kadakia, Mohan and Sathe",949.73,1461.12,35.0,365,3.87,Traffic,4,"It was okay, nothing special.",Product Quality,2023-12-13
9721870982,79919160,2023-11-12,2023-11-12 10:24:16,2023-11-12 10:20:16,-4.0,On Time,272170,140.8,Ice Cream,Instant & Frozen Food,Purohit Group,140.8,234.67,40.0,180,3.31,,2,The order was incorrect.,Delivery,2023-11-12
8105823343,16400639,2023-10-15,2023-10-15 09:10:25,2023-10-15 09:28:25,18.0,Significantly Delayed,56589,517.77,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran",517.77,647.21,20.0,365,4.74,Traffic,5,Great prices and fast delivery!,App Experience,2023-10-15
7113554979,19180962,2023-11-27,2023-11-27 04:21:09,2023-11-27 04:22:09,1.0,On Time,53833,134.69,Rice,Grocery & Staples,Tella-Master,134.69,158.46,15.0,365,2.81,Traffic,4,"Nothing to complain about, but nothing exceptional.",Delivery,2023-11-27
507373134,95269737,2024-10-23,2024-10-23 15:07:34,2024-10-23 15:21:34,14.0,Slightly Delayed,847349,781.08,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,781.08,1041.44,25.0,3,1.25,Traffic,2,I had a bad experience.,App Experience,2024-10-23
4674132573,98444183,2024-10-21,2024-10-21 20:27:16,2024-10-21 20:51:16,24.0,Significantly Delayed,537274,702.71,Pet Treats,Pet Care,Lal-Chauhan,702.71,1081.09,35.0,365,4.18,Traffic,5,Items were in perfect condition.,Delivery,2024-10-21
487395969,93924203,2023-12-13,2023-12-13 17:45:31,2023-12-13 17:43:31,-2.0,On Time,561860,874.78,Orange Juice,Cold Drinks & Juices,Gupta Ltd,874.78,1249.69,30.0,180,1.18,,4,"Delivery was fine, but the product could be better.",Product Quality,2023-12-13
3962007460,93458307,2024-07-31,2024-07-31 07:47:21,2024-07-31 08:06:21,19.0,Significantly Delayed,378676,881.42,Orange Juice,Cold Drinks & Juices,Baral-Kamdar,881.42,1259.17,30.0,180,4.39,Traffic,3,Not worth the price I paid.,Delivery,2024-07-31
2272882287,25641500,2024-07-12,2024-07-12 23:21:58,2024-07-12 23:30:58,9.0,Slightly Delayed,487931,709.08,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",709.08,834.21,15.0,365,2.72,Traffic,5,"Overall good experience, thank you!",Product Quality,2024-07-12
4426246696,88923048,2023-11-22,2023-11-22 22:51:31,2023-11-22 22:56:31,5.0,On Time,382511,702.54,Butter,Dairy & Breakfast,Bora-Thakkar,702.54,878.17,20.0,7,3.28,Traffic,5,Very fresh and well-packaged.,Customer Service,2023-11-22
1714709914,86067293,2024-09-10,2024-09-10 12:54:01,2024-09-10 12:54:01,0.0,On Time,256783,906.54,Pet Treats,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,35.0,365,3.16,,4,Very fresh and well-packaged.,Customer Service,2024-09-10
3159133564,81541985,2023-08-05,2023-08-05 08:56:09,2023-08-05 09:01:09,5.0,On Time,237083,577.13,Cough Syrup,Pharmacy,Hayer-Banerjee,577.13,721.41,20.0,365,2.57,Traffic,4,"It was okay, nothing special.",Delivery,2023-08-05
4531739740,98088303,2024-06-24,2024-06-24 04:28:18,2024-06-24 04:27:18,-1.0,On Time,552496,508.0,Dish Soap,Household Care,Dhar PLC,508.0,677.33,25.0,365,0.75,,5,Good selection of products.,Product Quality,2024-06-24
3158981349,92038780,2023-10-25,2023-10-25 09:02:16,2023-10-25 08:58:16,-4.0,On Time,859361,432.39,Shampoo,Personal Care,Mitter Group,432.39,665.22,35.0,365,0.81,,3,Taste was not as expected.,Customer Service,2023-10-25
1789010378,81533356,2023-07-28,2023-07-28 05:27:23,2023-07-28 05:23:23,-4.0,On Time,500633,154.5,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,4.45,,1,Very disappointed with the quality.,Customer Service,2023-07-28
705203916,58929595,2024-08-04,2024-08-04 21:07:03,2024-08-04 21:17:03,10.0,Slightly Delayed,89084,598.83,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,3.18,Traffic,4,"It was okay, nothing special.",Product Quality,2024-08-04
7255510932,62526813,2024-08-06,2024-08-06 11:40:44,2024-08-06 11:43:44,3.0,On Time,94225,77.11,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",77.11,102.81,25.0,365,1.88,Traffic,1,I had a bad experience.,App Experience,2024-08-06
1991167685,37309023,2024-03-02,2024-03-02 13:42:21,2024-03-02 13:42:21,0.0,On Time,237083,577.13,Cough Syrup,Pharmacy,Hayer-Banerjee,577.13,721.41,20.0,365,3.0,,5,Very fresh and well-packaged.,Product Quality,2024-03-02
5103721089,5135207,2023-08-21,2023-08-21 00:44:07,2023-08-21 00:51:07,7.0,Slightly Delayed,34186,925.65,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,3.14,Traffic,4,"Delivery was fine, but the product could be better.",App Experience,2023-08-21
9674006557,60561655,2023-05-02,2023-05-02 13:24:57,2023-05-02 13:20:57,-4.0,On Time,317242,198.15,Pulses,Grocery & Staples,Rastogi Group,198.15,233.12,15.0,365,0.79,,3,The product met my expectations.,Customer Service,2023-05-02
1073466441,42465414,2023-05-30,2023-05-30 09:23:42,2023-05-30 09:34:42,11.0,Slightly Delayed,681063,321.28,Mango Drink,Cold Drinks & Juices,Dass and Sons,321.28,458.97,30.0,180,4.0,Traffic,4,Customer service was very helpful.,Delivery,2023-05-30
5407006470,95364457,2024-05-24,2024-05-24 15:08:37,2024-05-24 15:12:37,4.0,On Time,70969,631.7,Carrots,Fruits & Vegetables,Mohan Group,631.7,842.27,25.0,3,2.14,Traffic,5,Highly recommended!,Delivery,2024-05-24
747347782,6398761,2023-04-25,2023-04-25 06:56:32,2023-04-25 06:58:32,2.0,On Time,15314,578.85,Cheese,Dairy & Breakfast,Banik-Ratta,578.85,723.56,20.0,7,1.68,Traffic,4,The product met my expectations.,App Experience,2023-04-25
8554063149,5039883,2024-06-09,2024-06-09 04:37:22,2024-06-09 04:53:22,16.0,Significantly Delayed,684939,727.95,Lotion,Personal Care,"Sibal, Bhatnagar and Rajan",727.95,1119.92,35.0,365,1.63,Traffic,4,Good selection of products.,Delivery,2024-06-09
4855215470,21573815,2024-03-31,2024-03-31 08:03:38,2024-03-31 08:02:38,-1.0,On Time,487065,374.68,Chips,Snacks & Munchies,Kadakia-Yadav,374.68,576.43,35.0,90,2.99,,4,"Excellent quality, will buy again!",Product Quality,2024-03-31
5008998072,26245432,2024-01-05,2024-01-05 09:30:09,2024-01-05 09:26:09,-4.0,On Time,993331,102.44,Pulses,Grocery & Staples,"Parmer, Gola and Yogi",102.44,120.52,15.0,365,4.78,,5,Will definitely order again.,Delivery,2024-01-05
9696466906,40434527,2024-05-01,2024-05-01 21:46:23,2024-05-01 21:51:23,5.0,On Time,118820,12.32,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",12.32,17.6,30.0,180,2.71,Traffic,4,Highly recommended!,Customer Service,2024-05-01
7189534591,6291143,2023-08-18,2023-08-18 15:27:56,2023-08-18 15:23:56,-4.0,On Time,951463,787.4,Pet Treats,Pet Care,Balakrishnan-Kaur,787.4,1211.38,35.0,365,4.46,,5,Will definitely order again.,Delivery,2023-08-18
9965941354,82286725,2023-11-13,2023-11-13 20:13:32,2023-11-13 20:29:32,16.0,Significantly Delayed,707935,820.9,Cat Food,Pet Care,"Anne, Mammen and Khatri",820.9,1262.92,35.0,365,4.93,Traffic,4,Very fresh and well-packaged.,App Experience,2023-11-13
1275232752,83304571,2023-08-24,2023-08-24 07:46:20,2023-08-24 07:50:20,4.0,On Time,747801,277.76,Toilet Cleaner,Household Care,Saha-Vora,277.76,370.35,25.0,365,0.93,Traffic,2,Not worth the price I paid.,Product Quality,2023-08-24
343479370,5043760,2024-05-03,2024-05-03 12:55:40,2024-05-03 12:59:40,4.0,On Time,566052,87.3,Pain Reliever,Pharmacy,"Apte, Soman and Raju",87.3,109.12,20.0,365,4.96,Traffic,4,"Overall good experience, thank you!",Delivery,2024-05-03
2485933387,21573815,2024-07-10,2024-07-10 17:45:21,2024-07-10 17:46:21,1.0,On Time,890232,432.0,Mango Drink,Cold Drinks & Juices,Jha Group,432.0,617.14,30.0,180,4.21,Traffic,3,Product was damaged during delivery.,Product Quality,2024-07-10
6735843326,52085702,2024-10-24,2024-10-24 05:53:04,2024-10-24 06:00:04,7.0,Slightly Delayed,992178,632.43,Pain Reliever,Pharmacy,Basu and Sons,632.43,790.54,20.0,365,3.25,Traffic,4,"Delivery was fine, but the product could be better.",Delivery,2024-10-24
6384313098,47295676,2023-12-07,2023-12-07 02:43:53,2023-12-07 02:51:53,8.0,Slightly Delayed,644847,622.81,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",622.81,732.72,15.0,365,3.43,Traffic,2,Items were missing from my order.,Delivery,2023-12-07
1022032613,59436131,2023-12-10,2023-12-10 08:35:59,2023-12-10 08:34:59,-1.0,On Time,903336,551.88,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",551.88,649.27,15.0,365,3.86,,4,"Overall good experience, thank you!",Customer Service,2023-12-10
8026892264,93341057,2023-09-24,2023-09-24 14:25:07,2023-09-24 14:29:07,4.0,On Time,487931,709.08,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",709.08,834.21,15.0,365,2.11,Traffic,3,"It was okay, nothing special.",Customer Service,2023-09-24
7158825499,63571453,2024-04-14,2024-04-14 21:47:07,2024-04-14 21:47:07,0.0,On Time,952124,127.08,Onions,Fruits & Vegetables,"Wali, Sood and Bala",127.08,169.44,25.0,3,2.49,,4,"Overall good experience, thank you!",Product Quality,2024-04-14
5327013494,89418072,2024-04-18,2024-04-18 08:29:55,2024-04-18 08:37:55,8.0,Slightly Delayed,901144,340.36,Sugar,Grocery & Staples,Deo-Kamdar,340.36,400.42,15.0,365,2.61,Traffic,5,Items were in perfect condition.,Product Quality,2024-04-18
1002526452,97475543,2023-07-31,2023-07-31 23:29:05,2023-07-31 23:33:05,4.0,On Time,444361,822.63,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",822.63,1028.29,20.0,365,0.68,Traffic,4,"Average experience, could improve.",Delivery,2023-07-31
4650525854,71694275,2024-01-17,2024-01-17 11:12:53,2024-01-17 11:39:53,27.0,Significantly Delayed,317242,198.15,Pulses,Grocery & Staples,Rastogi Group,198.15,233.12,15.0,365,3.32,Traffic,2,Items were missing from my order.,Delivery,2024-01-17
6260291784,75038062,2024-07-08,2024-07-08 19:40:57,2024-07-08 19:44:57,4.0,On Time,697683,123.74,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",123.74,164.99,25.0,365,4.54,Traffic,4,"Delivery was fine, but the product could be better.",Customer Service,2024-07-08
1884314278,15534747,2023-09-15,2023-09-15 23:57:07,2023-09-16 00:01:07,4.0,On Time,264803,995.98,Vitamins,Pharmacy,Gole-Doshi,995.98,1244.97,20.0,365,1.27,Traffic,1,The packaging was poor.,Product Quality,2023-09-16
