주문날짜,target_audience,상품명,수량,금액,평점,배송소요시간,주문건수,카테고리,브랜드,spend,clicks,impressions,conversions,revenue_generated,roas
2024-01-08,Premium,Pulses,2,1557.8,3.0,42.0,1,Grocery & Staples,Balasubramanian PLC,8873.75,1812.0,14907.0,146.0,16375.76,2.9333333333333336
2024-01-08,Regular,Baby Wipes,1,941.19,5.0,9.0,1,Baby Care,Ranganathan-Peri,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08,Regular,Ice Cream,2,281.6,4.0,25.0,1,Instant & Frozen Food,Purohit Group,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08,Regular,Pet Treats,1,702.71,4.0,24.0,1,Pet Care,Lal-Chauhan,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09,Premium,Biscuits,3,1255.44,2.0,25.0,1,Snacks & Munchies,Nagar LLC,9067.529999999999,917.0,7191.0,85.0,8600.66,2.35
2024-01-09,Premium,Butter,1,552.2,1.0,14.0,1,Dairy & Breakfast,Shetty-Bora,9067.529999999999,917.0,7191.0,85.0,8600.66,2.35
2024-01-09,Regular,Mangoes,2,1851.3,4.0,17.0,1,Fruits & Vegetables,Mandal-Kar,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09,Regular,Rice,2,834.78,1.0,22.0,1,Grocery & Staples,"Ramanathan, Agarwal and Baria",0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10,Inactive,Dish Soap,3,2906.82,1.0,16.0,1,Household Care,Ramesh Inc,8005.65,986.0,9674.0,125.0,6334.45,3.16
2024-01-10,Inactive,Eggs,2,117.18,3.0,36.0,1,Dairy & Breakfast,Rout-Sarna,8005.65,986.0,9674.0,125.0,6334.45,3.16
2024-01-10,Inactive,Frozen Pizza,2,575.62,3.0,29.0,1,Instant & Frozen Food,"Varkey, Devi and Ganguly",8005.65,986.0,9674.0,125.0,6334.45,3.16
2024-01-10,Inactive,Frozen Vegetables,3,2939.9700000000003,2.0,13.0,1,Instant & Frozen Food,Mammen-Hegde,8005.65,986.0,9674.0,125.0,6334.45,3.16
2024-01-10,Inactive,Pain Reliever,1,530.85,2.0,39.0,1,Pharmacy,"Batra, Sant and Mandal",8005.65,986.0,9674.0,125.0,6334.45,3.16
2024-01-10,Inactive,Soap,3,1950.6,4.0,6.0,1,Personal Care,"Biswas, Kapoor and Patel",8005.65,986.0,9674.0,125.0,6334.45,3.16
2024-01-10,Inactive,Tomatoes,2,327.1,5.0,16.0,1,Fruits & Vegetables,Dugar Group,8005.65,986.0,9674.0,125.0,6334.45,3.16
2024-01-10,New Users,Baby Wipes,2,339.76,3.0,15.0,1,Baby Care,Morar-Mistry,5264.360000000001,2008.0,6265.0,161.0,13851.41,1.9266666666666667
2024-01-10,New Users,Cat Food,1,671.55,3.0,10.0,1,Pet Care,Acharya Ltd,5264.360000000001,2008.0,6265.0,161.0,13851.41,1.9266666666666667
2024-01-10,New Users,Wheat Flour,3,291.12,3.0,17.0,1,Grocery & Staples,Khurana and Sons,5264.360000000001,2008.0,6265.0,161.0,13851.41,1.9266666666666667
2024-01-10,Premium,Butter,2,1918.02,5.0,6.0,1,Dairy & Breakfast,Dutta Inc,8280.27,1531.0,13126.0,103.0,6144.84,2.62
2024-01-10,Regular,Cat Food,3,2014.65,5.0,32.0,1,Pet Care,Acharya Ltd,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10,Regular,Curd,2,986.38,4.0,21.0,1,Dairy & Breakfast,Mani PLC,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10,Regular,Potatoes,3,2664.48,3.0,21.0,1,Fruits & Vegetables,"Balan, Patel and Mall",0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11,Inactive,Butter,2,1405.08,4.0,16.0,1,Dairy & Breakfast,Bora-Thakkar,4140.31,771.0,17703.0,122.0,14029.51,2.945
2024-01-11,Inactive,Potatoes,2,26.5,5.0,40.0,1,Fruits & Vegetables,Chandran-Dass,4140.31,771.0,17703.0,122.0,14029.51,2.945
2024-01-11,Inactive,Pulses,2,650.16,5.0,24.0,1,Grocery & Staples,Bose-Pandit,4140.31,771.0,17703.0,122.0,14029.51,2.945
2024-01-11,Inactive,Toilet Cleaner,3,1192.65,4.0,16.0,1,Household Care,"Gaba, Sodhi and Choudhary",4140.31,771.0,17703.0,122.0,14029.51,2.945
2024-01-11,New Users,Toilet Cleaner,2,1713.78,3.0,11.0,1,Household Care,Memon Ltd,10388.529999999999,2419.0,17893.0,177.0,14953.82,1.9533333333333334
2024-01-11,Premium,Vitamins,2,1664.12,1.0,15.0,1,Pharmacy,Kara-Golla,6981.139999999999,1108.0,12146.0,91.0,12124.2,2.64
2024-01-11,Regular,Salt,2,1245.62,4.0,33.0,1,Grocery & Staples,"Jhaveri, Kata and Kapur",0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12,Inactive,Cola,1,883.44,2.0,38.0,1,Cold Drinks & Juices,Pal-Sehgal,4284.610000000001,1397.0,12343.0,88.0,8389.69,2.925
2024-01-12,Inactive,Toilet Cleaner,1,576.22,2.0,9.0,1,Household Care,"Borde, Peri and Upadhyay",4284.610000000001,1397.0,12343.0,88.0,8389.69,2.925
2024-01-12,New Users,Toilet Cleaner,1,277.76,5.0,8.0,1,Household Care,Saha-Vora,10037.92,1236.0,21465.0,123.0,18282.75,3.6266666666666665
2024-01-12,Premium,Baby Food,1,225.21,5.0,9.0,1,Baby Care,Sehgal-Nagarajan,1932.46,748.0,6239.0,31.0,6033.74,2.85
2024-01-12,Premium,Orange Juice,1,874.78,3.0,14.0,1,Cold Drinks & Juices,Gupta Ltd,1932.46,748.0,6239.0,31.0,6033.74,2.85
2024-01-12,Premium,Spinach,1,630.84,3.0,12.0,1,Fruits & Vegetables,"Thakur, Shah and Pingle",1932.46,748.0,6239.0,31.0,6033.74,2.85
2024-01-12,Regular,Toilet Cleaner,2,247.48,1.0,31.0,1,Household Care,"Murty, Varghese and Saxena",0.0,0.0,0.0,0.0,0.0,0.0
2024-01-13,Inactive,Chocolates,2,595.36,4.0,9.0,1,Snacks & Munchies,"Taneja, Kala and Kota",14507.71,2912.0,18745.0,141.0,22645.37,3.475
2024-01-13,Inactive,Dog Food,1,831.1,2.0,40.0,1,Pet Care,Sandal PLC,14507.71,2912.0,18745.0,141.0,22645.37,3.475
2024-01-13,Inactive,Pet Treats,1,906.54,5.0,19.0,1,Pet Care,"Basu, Thakur and Rege",14507.71,2912.0,18745.0,141.0,22645.37,3.475
2024-01-13,New Users,Cereal,3,463.5,4.0,13.0,1,Dairy & Breakfast,Trivedi-Ahluwalia,6700.68,1645.0,17672.0,125.0,12813.02,3.705
2024-01-13,New Users,Chips,2,844.28,3.0,19.0,1,Snacks & Munchies,Pradhan and Sons,6700.68,1645.0,17672.0,125.0,12813.02,3.705
2024-01-13,New Users,Curd,3,2731.32,3.0,13.0,2,Dairy & Breakfast,Handa PLC,6700.68,1645.0,17672.0,125.0,12813.02,3.705
2024-01-13,New Users,Lotion,1,319.8,2.0,13.0,1,Personal Care,Munshi-Grewal,6700.68,1645.0,17672.0,125.0,12813.02,3.705
2024-01-13,Premium,Baby Food,1,189.47,4.0,8.0,1,Baby Care,"Garg, Saraf and Dutta",5128.64,1245.0,14561.0,164.0,13042.88,2.145
2024-01-13,Premium,Cereal,2,309.0,4.0,15.0,1,Dairy & Breakfast,Trivedi-Ahluwalia,5128.64,1245.0,14561.0,164.0,13042.88,2.145
2024-01-13,Premium,Dish Soap,2,282.56,5.0,9.0,1,Household Care,Khalsa-Bhavsar,5128.64,1245.0,14561.0,164.0,13042.88,2.145
2024-01-13,Regular,Cookies,3,712.86,5.0,20.0,1,Snacks & Munchies,Mital-Oza,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-13,Regular,Vitamins,2,957.58,3.0,8.0,1,Pharmacy,"Magar, Gara and Garg",0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14,Inactive,Cola,3,2674.8,2.0,31.0,1,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14,New Users,Diapers,3,963.99,3.0,21.0,1,Baby Care,Mahal Group,10553.75,2123.0,13022.0,219.0,25716.65,3.5366666666666666
2024-01-14,Premium,Pulses,3,594.45,3.0,19.0,1,Grocery & Staples,Rastogi Group,7973.03,1601.0,8282.0,206.0,18694.739999999998,3.546666666666667
2024-01-14,Regular,Cat Food,1,109.03,4.0,20.0,1,Pet Care,Batta Inc,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14,Regular,Cola,2,1766.88,4.0,23.0,1,Cold Drinks & Juices,Pal-Sehgal,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14,Regular,Rice,2,269.38,5.0,19.0,1,Grocery & Staples,Tella-Master,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-15,Inactive,Sugar,3,1021.08,4.0,18.0,1,Grocery & Staples,Deo-Kamdar,8195.59,1602.0,13416.0,164.0,23777.440000000002,3.23
2024-01-15,New Users,Salt,2,75.6,5.0,31.0,1,Grocery & Staples,Deshpande-Rama,3431.85,646.0,1197.0,57.0,6518.24,1.71
2024-01-15,Regular,Biscuits,2,273.2,3.0,19.0,1,Snacks & Munchies,"Swaminathan, Mahal and Dara",0.0,0.0,0.0,0.0,0.0,0.0
2024-01-15,Regular,Cola,1,179.08,2.0,20.0,1,Cold Drinks & Juices,Bhattacharyya PLC,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-16,Inactive,Cat Food,2,1641.8,1.0,28.0,1,Pet Care,"Anne, Mammen and Khatri",6575.9,1227.0,8896.0,143.0,10844.6,2.65
2024-01-16,Inactive,Cough Syrup,2,1755.78,4.0,17.0,1,Pharmacy,Pant LLC,6575.9,1227.0,8896.0,143.0,10844.6,2.65
2024-01-16,Inactive,Dish Soap,2,878.48,3.0,10.0,1,Household Care,Barman-Ahluwalia,6575.9,1227.0,8896.0,143.0,10844.6,2.65
2024-01-16,Inactive,Dog Food,3,2636.4,1.0,12.0,1,Pet Care,"Parekh, Lad and Kadakia",6575.9,1227.0,8896.0,143.0,10844.6,2.65
2024-01-16,New Users,Chips,1,96.33,3.0,35.0,1,Snacks & Munchies,Mann-Kapadia,8322.779999999999,1270.0,8465.0,64.0,9678.59,3.4299999999999997
2024-01-16,New Users,Diapers,3,963.99,3.0,17.0,1,Baby Care,Mahal Group,8322.779999999999,1270.0,8465.0,64.0,9678.59,3.4299999999999997
2024-01-16,New Users,Dog Food,1,81.35,5.0,18.0,1,Pet Care,"Shroff, Wason and Dugar",8322.779999999999,1270.0,8465.0,64.0,9678.59,3.4299999999999997
2024-01-16,Premium,Dish Soap,3,2746.3500000000004,3.0,32.0,1,Household Care,Hans Inc,6511.99,1113.0,13610.0,36.0,10761.82,3.38
2024-01-16,Premium,Pain Reliever,2,1645.26,2.0,43.0,1,Pharmacy,"Prakash, Bawa and Kale",6511.99,1113.0,13610.0,36.0,10761.82,3.38
2024-01-16,Premium,Soap,3,1344.48,1.0,19.0,1,Personal Care,Barman Inc,6511.99,1113.0,13610.0,36.0,10761.82,3.38
2024-01-16,Premium,Vitamins,2,367.52,5.0,36.0,1,Pharmacy,"Ramanathan, Joshi and Srinivasan",6511.99,1113.0,13610.0,36.0,10761.82,3.38
2024-01-16,Regular,Frozen Pizza,2,614.46,4.0,34.0,1,Instant & Frozen Food,Sachdev Inc,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-16,Regular,Pet Treats,1,906.54,3.0,24.0,1,Pet Care,"Basu, Thakur and Rege",0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,Inactive,Ice Cream,1,616.45,2.0,20.0,1,Instant & Frozen Food,Mohan-Virk,3810.12,805.0,8266.0,59.0,8723.62,2.25
2024-01-17,Inactive,Wheat Flour,1,697.53,2.0,16.0,1,Grocery & Staples,Nazareth Ltd,3810.12,805.0,8266.0,59.0,8723.62,2.25
2024-01-17,New Users,Nuts,1,556.35,4.0,38.0,1,Snacks & Munchies,Karpe Inc,5854.450000000001,1484.0,10767.0,98.0,11729.67,3.145
2024-01-17,New Users,Pulses,3,1655.64,5.0,20.0,1,Grocery & Staples,"Vaidya, Amble and Palla",5854.450000000001,1484.0,10767.0,98.0,11729.67,3.145
2024-01-17,Premium,Dog Food,2,988.34,3.0,15.0,1,Pet Care,Chauhan-Sabharwal,5437.06,1687.0,12638.0,97.0,7277.76,2.875
2024-01-17,Premium,Toilet Cleaner,3,1728.66,3.0,11.0,1,Household Care,"Borde, Peri and Upadhyay",5437.06,1687.0,12638.0,97.0,7277.76,2.875
2024-01-17,Regular,Bread,3,2360.55,1.0,16.0,1,Dairy & Breakfast,"Bains, Deol and Vaidya",0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,Regular,Orange Juice,2,260.02,1.0,17.0,1,Cold Drinks & Juices,Murthy-Kaul,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,Regular,Pulses,2,396.3,2.0,44.0,1,Grocery & Staples,Rastogi Group,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,Regular,Toilet Cleaner,1,123.74,2.0,18.0,1,Household Care,"Murty, Varghese and Saxena",0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18,Inactive,Cheese,3,2767.92,3.0,26.0,1,Dairy & Breakfast,Padmanabhan-Virk,9455.36,1848.0,13636.0,152.0,20653.45,3.49
2024-01-18,New Users,Frozen Vegetables,1,340.66,2.0,11.0,1,Instant & Frozen Food,"Kara, Sodhi and Bassi",7523.22,1286.0,17120.0,237.0,18719.29,3.1999999999999997
2024-01-18,New Users,Lotion,3,118.95,4.0,14.0,1,Personal Care,Sachdev Group,7523.22,1286.0,17120.0,237.0,18719.29,3.1999999999999997
2024-01-18,New Users,Pulses,2,394.78,2.0,33.0,1,Grocery & Staples,"Wable, Sankaran and Hari",7523.22,1286.0,17120.0,237.0,18719.29,3.1999999999999997
2024-01-18,Premium,Butter,1,702.54,5.0,17.0,1,Dairy & Breakfast,Bora-Thakkar,7558.870000000001,522.0,15148.0,84.0,11403.13,2.24
2024-01-18,Premium,Chips,1,96.33,4.0,32.0,1,Snacks & Munchies,Mann-Kapadia,7558.870000000001,522.0,15148.0,84.0,11403.13,2.24
2024-01-18,Premium,Chocolates,2,1492.06,4.0,12.0,1,Snacks & Munchies,"Sinha, Pau and Chhabra",7558.870000000001,522.0,15148.0,84.0,11403.13,2.24
2024-01-18,Regular,Biscuits,3,1255.44,4.0,40.0,1,Snacks & Munchies,Nagar LLC,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18,Regular,Diapers,2,1654.88,3.0,23.0,1,Baby Care,"Kurian, Patla and Sanghvi",0.0,0.0,0.0,0.0,0.0,0.0
2024-01-19,Inactive,Detergent,3,132.27,5.0,23.0,1,Household Care,Mangal-Sathe,1826.24,297.0,7034.0,38.0,3322.4,2.61
2024-01-19,New Users,Detergent,3,132.27,4.0,21.0,1,Household Care,Mangal-Sathe,5735.73,1420.0,10398.0,120.0,13626.74,3.1799999999999997
2024-01-19,New Users,Toilet Cleaner,1,936.98,3.0,20.0,1,Household Care,"Dayal, Mammen and More",5735.73,1420.0,10398.0,120.0,13626.74,3.1799999999999997
2024-01-19,Premium,Baby Wipes,3,2823.57,3.0,29.0,1,Baby Care,Ranganathan-Peri,9579.28,1431.0,12994.0,154.0,15751.25,2.51
2024-01-19,Premium,Cough Syrup,2,1154.26,3.0,18.0,1,Pharmacy,Hayer-Banerjee,9579.28,1431.0,12994.0,154.0,15751.25,2.51
2024-01-19,Premium,Toilet Cleaner,2,1873.96,4.0,9.0,1,Household Care,"Dayal, Mammen and More",9579.28,1431.0,12994.0,154.0,15751.25,2.51
2024-01-19,Regular,Iced Tea,3,2736.87,1.0,12.0,1,Cold Drinks & Juices,Sastry-Issac,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-20,Inactive,Curd,2,986.38,4.0,24.0,1,Dairy & Breakfast,Mani PLC,6658.5,1821.0,16629.0,276.0,23123.29,2.2333333333333334
2024-01-20,Inactive,Pet Treats,2,1397.37,3.0,17.0,2,Pet Care,Dubey-Sarin,6658.5,1821.0,16629.0,276.0,23123.29,2.2333333333333334
2024-01-20,Inactive,Sugar,2,621.38,3.0,19.0,1,Grocery & Staples,"Ghose, Ben and Divan",6658.5,1821.0,16629.0,276.0,23123.29,2.2333333333333334
2024-01-20,Premium,Chocolates,1,227.22,5.0,34.0,1,Snacks & Munchies,Goda Inc,10967.33,2009.0,13263.0,155.0,14348.76,3.2266666666666666
2024-01-20,Premium,Pain Reliever,1,87.3,5.0,21.0,1,Pharmacy,"Apte, Soman and Raju",10967.33,2009.0,13263.0,155.0,14348.76,3.2266666666666666
2024-01-20,Premium,Soap,1,448.16,1.0,15.0,1,Personal Care,Barman Inc,10967.33,2009.0,13263.0,155.0,14348.76,3.2266666666666666
2024-01-20,Regular,Milk,1,598.83,5.0,24.0,1,Dairy & Breakfast,"Wali, Virk and Iyer",0.0,0.0,0.0,0.0,0.0,0.0
2024-01-20,Regular,Pulses,3,1655.64,4.0,15.0,1,Grocery & Staples,"Vaidya, Amble and Palla",0.0,0.0,0.0,0.0,0.0,0.0
2024-01-21,Inactive,Lotion,3,1121.64,4.0,27.5,2,Personal Care,Munshi-Grewal,8329.86,1096.0,24139.0,208.0,22135.73,2.723333333333333
2024-01-21,New Users,Toilet Cleaner,3,2983.68,3.0,27.0,1,Household Care,"Gera, Narang and Karpe",4659.83,901.0,5611.0,83.0,9418.14,2.92
2024-01-21,Regular,Dish Soap,1,40.7,2.0,14.0,1,Household Care,Keer-Gill,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,Inactive,Baby Wipes,3,509.64,3.0,10.0,1,Baby Care,Morar-Mistry,14219.59,2168.0,31560.0,222.0,25591.91,2.8575
2024-01-22,Inactive,Toilet Cleaner,3,2570.67,5.0,9.0,1,Household Care,Memon Ltd,14219.59,2168.0,31560.0,222.0,25591.91,2.8575
2024-01-22,Inactive,Vitamins,3,1553.31,4.0,15.0,1,Pharmacy,"Pai, Kashyap and Ramachandran",14219.59,2168.0,31560.0,222.0,25591.91,2.8575
2024-01-22,New Users,Eggs,1,58.59,1.0,16.0,1,Dairy & Breakfast,Rout-Sarna,6026.66,936.0,9400.0,114.0,9576.57,2.525
2024-01-22,Premium,Detergent,3,205.47,4.0,17.0,1,Household Care,Edwin-Lall,3056.63,211.0,1293.0,14.0,5321.67,2.22
2024-01-22,Premium,Pet Treats,2,1090.0,4.0,15.0,1,Pet Care,"Dyal, Saraf and Goel",3056.63,211.0,1293.0,14.0,5321.67,2.22
2024-01-22,Regular,Biscuits,3,2478.63,4.0,15.0,1,Snacks & Munchies,"Kunda, Dave and Sahni",0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,Regular,Cat Food,3,2662.44,4.0,15.0,1,Pet Care,Doctor-Patla,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,Regular,Sugar,1,549.47,4.0,19.0,1,Grocery & Staples,Raghavan Inc,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,Inactive,Frozen Biryani,3,2307.7200000000003,3.0,30.0,1,Instant & Frozen Food,Som Inc,2677.92,712.0,5088.0,74.0,3455.4,3.55
2024-01-23,Inactive,Pet Treats,3,2719.62,4.0,10.0,1,Pet Care,"Basu, Thakur and Rege",2677.92,712.0,5088.0,74.0,3455.4,3.55
2024-01-23,Premium,Frozen Vegetables,3,1021.98,4.0,18.0,1,Instant & Frozen Food,"Kara, Sodhi and Bassi",2282.69,606.0,4662.0,92.0,14309.84,2.325
2024-01-23,Premium,Mango Drink,2,642.56,5.0,23.0,1,Cold Drinks & Juices,Dass and Sons,2282.69,606.0,4662.0,92.0,14309.84,2.325
2024-01-23,Premium,Pet Treats,2,166.36,2.0,9.0,1,Pet Care,Raja and Sons,2282.69,606.0,4662.0,92.0,14309.84,2.325
2024-01-23,Premium,Popcorn,3,951.15,4.0,16.0,1,Snacks & Munchies,Golla-Luthra,2282.69,606.0,4662.0,92.0,14309.84,2.325
2024-01-23,Premium,Potatoes,2,254.32,5.0,48.0,1,Fruits & Vegetables,Ramaswamy-Tata,2282.69,606.0,4662.0,92.0,14309.84,2.325
2024-01-23,Regular,Baby Food,3,2794.83,3.0,18.0,1,Baby Care,Karnik PLC,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,Regular,Orange Juice,1,16.86,4.0,18.0,1,Cold Drinks & Juices,Toor-Nagar,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,Inactive,Dish Soap,2,81.4,3.0,17.0,1,Household Care,Keer-Gill,5840.36,1136.0,8147.0,66.0,16425.23,2.6550000000000002
2024-01-24,Inactive,Pet Treats,1,98.32,4.0,24.0,1,Pet Care,"Minhas, Kapoor and Sethi",5840.36,1136.0,8147.0,66.0,16425.23,2.6550000000000002
2024-01-24,New Users,Eggs,2,1652.42,4.0,15.0,1,Dairy & Breakfast,"Raghavan, Magar and Shanker",7915.83,1876.0,20464.0,240.0,19753.35,3.14
2024-01-24,New Users,Ice Cream,3,1849.35,4.0,32.0,1,Instant & Frozen Food,Mohan-Virk,7915.83,1876.0,20464.0,240.0,19753.35,3.14
2024-01-24,New Users,Popcorn,1,395.82,2.0,19.0,1,Snacks & Munchies,"Chaudhari, Pant and Singh",7915.83,1876.0,20464.0,240.0,19753.35,3.14
2024-01-24,New Users,Pulses,3,594.45,5.0,22.0,1,Grocery & Staples,Rastogi Group,7915.83,1876.0,20464.0,240.0,19753.35,3.14
2024-01-24,Premium,Dog Food,1,491.39,5.0,13.0,1,Pet Care,Ramanathan Group,1922.26,823.0,1867.0,72.0,4140.24,1.85
2024-01-24,Premium,Toothpaste,2,1444.84,4.0,40.0,1,Personal Care,Balan Group,1922.26,823.0,1867.0,72.0,4140.24,1.85
2024-01-24,Regular,Bananas,3,1597.71,5.0,16.0,1,Fruits & Vegetables,"Doshi, Sarraf and Sama",0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,Regular,Vitamins,1,517.77,4.0,16.0,1,Pharmacy,"Pai, Kashyap and Ramachandran",0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,Inactive,Baby Food,2,473.02,3.0,20.0,1,Baby Care,Kashyap-Reddy,8912.75,970.0,8988.0,73.0,14030.86,3.085
2024-01-25,Inactive,Chocolates,2,595.36,1.0,21.0,1,Snacks & Munchies,"Taneja, Kala and Kota",8912.75,970.0,8988.0,73.0,14030.86,3.085
2024-01-25,Inactive,Dog Food,3,2636.4,4.0,15.0,1,Pet Care,"Parekh, Lad and Kadakia",8912.75,970.0,8988.0,73.0,14030.86,3.085
2024-01-25,Inactive,Iced Tea,2,24.64,4.0,17.0,1,Cold Drinks & Juices,"Warrior, Ravel and Amble",8912.75,970.0,8988.0,73.0,14030.86,3.085
2024-01-25,Inactive,Rice,2,269.38,5.0,15.0,1,Grocery & Staples,Tella-Master,8912.75,970.0,8988.0,73.0,14030.86,3.085
2024-01-25,Inactive,Soap,2,1837.16,4.0,10.0,1,Personal Care,Mandal LLC,8912.75,970.0,8988.0,73.0,14030.86,3.085
2024-01-25,New Users,Pet Treats,2,196.64,5.0,10.0,1,Pet Care,"Minhas, Kapoor and Sethi",8704.91,2213.0,11608.0,167.0,13826.23,3.1933333333333334
2024-01-25,Premium,Instant Noodles,1,229.38,3.0,28.0,1,Instant & Frozen Food,Dar-Kumar,3782.4,466.0,6254.0,36.0,8349.81,3.09
2024-01-25,Premium,Toilet Cleaner,1,212.61,5.0,24.0,1,Household Care,Thaman-Lanka,3782.4,466.0,6254.0,36.0,8349.81,3.09
2024-01-25,Regular,Cheese,3,288.27,2.0,19.0,1,Dairy & Breakfast,Hora-Roy,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26,Inactive,Iced Tea,3,2179.23,5.0,14.0,1,Cold Drinks & Juices,Bhasin LLC,6096.22,681.0,6242.0,118.0,7471.2699999999995,3.01
2024-01-26,New Users,Curd,1,910.44,4.0,11.0,1,Dairy & Breakfast,Handa PLC,6355.78,978.0,6500.0,112.0,7060.34,2.73
2024-01-26,New Users,Pet Treats,2,166.36,4.0,11.0,1,Pet Care,Raja and Sons,6355.78,978.0,6500.0,112.0,7060.34,2.73
2024-01-26,Premium,Dog Food,2,1350.92,4.0,18.0,1,Pet Care,"Lall, Datta and Swamy",9929.77,2154.0,24613.0,169.0,33002.18,3.0475
2024-01-26,Premium,Tomatoes,2,419.18,3.0,15.0,1,Fruits & Vegetables,Barad and Sons,9929.77,2154.0,24613.0,169.0,33002.18,3.0475
2024-01-26,Regular,Bread,1,738.74,2.0,25.0,1,Dairy & Breakfast,"Nagi, Sampath and Khurana",0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26,Regular,Frozen Pizza,1,307.23,3.0,15.0,1,Instant & Frozen Food,Sachdev Inc,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26,Regular,Potatoes,2,1776.32,2.0,15.0,1,Fruits & Vegetables,"Balan, Patel and Mall",0.0,0.0,0.0,0.0,0.0,0.0
2024-01-27,Inactive,Dish Soap,1,40.7,4.0,19.0,1,Household Care,Keer-Gill,13155.04,3122.0,25474.0,270.0,19266.71,2.248
2024-01-27,New Users,Vitamins,3,2987.94,1.0,24.0,1,Pharmacy,Gole-Doshi,4303.32,366.0,6381.0,55.0,4554.14,2.08
2024-01-27,Premium,Baby Food,2,1215.34,4.0,19.0,1,Baby Care,Srinivas PLC,7036.88,845.0,4870.0,177.0,9195.17,1.69
2024-01-27,Premium,Bread,3,2854.29,2.0,26.0,1,Dairy & Breakfast,Roy-Char,7036.88,845.0,4870.0,177.0,9195.17,1.69
2024-01-27,Premium,Diapers,1,321.33,4.0,22.0,1,Baby Care,Mahal Group,7036.88,845.0,4870.0,177.0,9195.17,1.69
2024-01-27,Premium,Dish Soap,2,1830.9,5.0,19.0,1,Household Care,Hans Inc,7036.88,845.0,4870.0,177.0,9195.17,1.69
2024-01-27,Premium,Lotion,3,979.26,5.0,18.0,1,Personal Care,"Balan, Samra and Sekhon",7036.88,845.0,4870.0,177.0,9195.17,1.69
2024-01-27,Premium,Pet Treats,1,486.28,4.0,15.0,1,Pet Care,"Mani, Dhar and Muni",7036.88,845.0,4870.0,177.0,9195.17,1.69
2024-01-27,Regular,Toilet Cleaner,2,555.52,3.0,13.0,1,Household Care,Saha-Vora,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,Inactive,Pain Reliever,3,1897.29,3.0,14.0,1,Pharmacy,Basu and Sons,1699.36,640.0,4758.0,41.0,2765.41,2.39
2024-01-28,Inactive,Toothpaste,3,265.29,3.0,18.0,1,Personal Care,Naidu PLC,1699.36,640.0,4758.0,41.0,2765.41,2.39
2024-01-28,New Users,Detergent,1,68.49,4.0,7.0,1,Household Care,Edwin-Lall,5130.13,1153.0,7219.0,121.0,9417.22,2.0549999999999997
2024-01-28,New Users,Popcorn,1,317.05,5.0,27.0,1,Snacks & Munchies,Golla-Luthra,5130.13,1153.0,7219.0,121.0,9417.22,2.0549999999999997
2024-01-28,Premium,Butter,3,2174.52,5.0,23.0,1,Dairy & Breakfast,Gara and Sons,13550.98,2239.0,21177.0,243.0,22620.78,2.76
2024-01-28,Premium,Lotion,3,1202.76,4.0,15.0,1,Personal Care,"Mannan, Naidu and Sama",13550.98,2239.0,21177.0,243.0,22620.78,2.76
2024-01-29,Inactive,Mangoes,3,2776.95,3.0,14.0,1,Fruits & Vegetables,Mandal-Kar,1294.04,528.0,3358.0,27.0,4264.3,2.01
2024-01-29,Inactive,Toilet Cleaner,1,160.07,3.0,10.0,1,Household Care,Batta-Doctor,1294.04,528.0,3358.0,27.0,4264.3,2.01
